Book,Line,Text
13,386,αἰὲν ἔχ’ ἡνίοχος θεράπων· ὃ δὲ ἵετο θυμῷ
13,387,Ἰδομενῆα βαλεῖν· ὃ δέ μιν φθάμενος βάλε δουρὶ
13,388,"λαιμὸν ὑπ’ ἀνθερεῶνα, διὰ πρὸ δὲ χαλκὸν ἔλασσεν."
13,389,ἤριπε δ’ὡς ὅτε τις δρῦς ἤριπεν ἢ ἀχερωῒς
13,390,"ἠὲ πίτυς βλωθρή, τήν τ’οὔρεσι τέκτονες ἄνδρες"
13,391,ἐξέταμον πελέκεσσι νεήκεσι νήϊον εἶναι·
13,392,ὣς ὃ πρόσθ’ ἵππων καὶ δίφρου κεῖτο τανυσθεὶς
13,393,βεβρυχὼς κόνιος δεδραγμένος αἱματοέσσης.
13,394,"ἐκ δέ οἱ ἡνίοχος πλήγη φρένας ἃς πάρος εἶχεν,"
13,395,οὐδ’ ὅ γ’ἐτόλμησεν δηίων ὑπὸ χεῖρας ἀλύξας
13,396,"ἂψ ἵππους στρέψαι, τὸν δ’Ἀντίλοχος μενεχάρμης"
13,397,δουρὶ μέσον περόνησε τυχών· οὐδ’ ἤρκεσε θώρηξ
13,398,"χάλκεος ὃν φορέεσκε, μέσῃ δ’ἐν γαστέρι πῆξεν."
13,399,"αὐτὰρ ὃ ἀσθμαίνων εὐεργέος ἔκπεσε δίφρου,"
13,400,ἵππους δ’Ἀντίλοχος μεγαθύμου Νέστορος υἱὸς
13,401,ἐξέλασε Τρώων μετ’ ἐϋκνήμιδας Ἀχαιούς.
13,402,Δηΐφοβος δὲ μάλα σχεδὸν ἤλυθεν Ἰδομενῆος
13,403,"Ἀσίου ἀχνύμενος, καὶ ἀκόντισε δουρὶ φαεινῷ."
13,404,ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος
13,405,"Ἰδομενεύς· κρύφθη γὰρ ὑπ’ ἀσπίδι πάντοσ’ ἐΐσῃ,"
13,406,τὴν ἄρ’ ὅ γε ῥινοῖσι βοῶν καὶ νώροπι χαλκῷ
13,407,"δινωτὴν φορέεσκε, δύω κανόνεσσ’ ἀραρυῖαν·"
13,408,"τῇ ὕπο πᾶς ἐάλη, τὸ δ’ὑπέρπτατο χάλκεον ἔγχος,"
13,409,καρφαλέον δέ οἱ ἀσπὶς ἐπιθρέξαντος ἄϋσεν
13,410,"ἔγχεος· οὐδ’ ἅλιόν ῥα βαρείης χειρὸς ἀφῆκεν,"
13,411,ἀλλ’ ἔβαλ’ Ἱππασίδην Ὑψήνορα ποιμένα λαῶν
13,412,"ἧπαρ ὑπὸ πραπίδων, εἶθαρ δ’ὑπὸ γούνατ’ ἔλυσε."
13,413,Δηΐφοβος δ’ἔκπαγλον ἐπεύξατο μακρὸν ἀΰσας·
13,414,"οὐ μὰν αὖτ’ ἄτιτος κεῖτ’ Ἄσιος, ἀλλά ἕ φημι"
13,415,εἰς Ἄϊδός περ ἰόντα πυλάρταο κρατεροῖο
13,416,"γηθήσειν κατὰ θυμόν, ἐπεί ῥά οἱ ὤπασα πομπόν."
13,417,"ὣς ἔφατ’, Ἀργείοισι δ’ ἄχος γένετ’ εὐξαμένοιο,"
13,418,Ἀντιλόχῳ δὲ μάλιστα δαΐφρονι θυμὸν ὄρινεν·
13,419,"ἀλλ’ οὐδ’ ἀχνύμενός περ ἑοῦ ἀμέλησεν ἑταίρου,"
13,420,ἀλλὰ θέων περίβη καί οἱ σάκος ἀμφεκάλυψε.
13,421,τὸν μὲν ἔπειθ’ ὑποδύντε δύω ἐρίηρες ἑταῖροι
13,422,"Μηκιστεὺς Ἐχίοιο πάϊς καὶ δῖος Ἀλάστωρ,"
13,423,νῆας ἔπι γλαφυρὰς φερέτην βαρέα στενάχοντα.
13,424,"Ἰδομενεὺς δ’οὐ λῆγε μένος μέγα, ἵετο δ’αἰεὶ"
13,425,ἠέ τινα Τρώων ἐρεβεννῇ νυκτὶ καλύψαι
13,426,ἢ αὐτὸς δουπῆσαι ἀμύνων λοιγὸν Ἀχαιοῖς.
13,427,ἔνθ’ Αἰσυήταο διοτρεφέος φίλον υἱὸν
13,428,"ἥρω’ Ἀλκάθοον, γαμβρὸς δ’ἦν Ἀγχίσαο,"
13,429,πρεσβυτάτην δ’ὤπυιε θυγατρῶν Ἱπποδάμειαν
13,430,τὴν περὶ κῆρι φίλησε πατὴρ καὶ πότνια μήτηρ
13,431,ἐν μεγάρῳ· πᾶσαν γὰρ ὁμηλικίην ἐκέκαστο
13,432,κάλλεϊ καὶ ἔργοισιν ἰδὲ φρεσί· τοὔνεκα καί μιν
13,433,γῆμεν ἀνὴρ ὤριστος ἐνὶ Τροίῃ εὐρείῃ·
13,434,τὸν τόθ’ ὑπ’ Ἰδομενῆϊ Ποσειδάων ἐδάμασσε
13,435,"θέλξας ὄσσε φαεινά, πέδησε δὲ φαίδιμα γυῖα·"
13,436,"οὔτε γὰρ ἐξοπίσω φυγέειν δύνατ’ οὔτ’ ἀλέασθαι,"
13,437,ἀλλ’ ὥς τε στήλην ἢ δένδρεον ὑψιπέτηλον
13,438,ἀτρέμας ἑσταότα στῆθος μέσον οὔτασε δουρὶ
13,439,"ἥρως Ἰδομενεύς, ῥῆξεν δέ οἱ ἀμφὶ χιτῶνα"
13,440,"χάλκεον, ὅς οἱ πρόσθεν ἀπὸ χροὸς ἤρκει ὄλεθρον·"
13,441,δὴ τότε γ’αὖον ἄϋσεν ἐρεικόμενος περὶ δουρί.
13,442,"δούπησεν δὲ πεσών, δόρυ δ’ἐν κραδίῃ ἐπεπήγει,"
13,443,ἥ ῥά οἱ ἀσπαίρουσα καὶ οὐρίαχον πελέμιζεν
13,444,ἔγχεος· ἔνθα δ’ἔπειτ’ ἀφίει μένος ὄβριμος Ἄρης·
13,445,Ἰδομενεὺς δ’ἔκπαγλον ἐπεύξατο μακρὸν ἀΰσας
13,446,Δηΐφοβ’ ἦ ἄρα δή τι ἐΐσκομεν ἄξιον εἶναι
13,447,τρεῖς ἑνὸς ἀντὶ πεφάσθαι; ἐπεὶ σύ περ εὔχεαι οὕτω.
13,448,"δαιμόνι’ ἀλλὰ καὶ αὐτὸς ἐναντίον ἵστασ’ ἐμεῖο,"
13,449,"ὄφρα ἴδῃ οἷος Ζηνὸς γόνος ἐνθάδ’ ἱκάνω,"
13,450,ὃς πρῶτον Μίνωα τέκε Κρήτῃ ἐπίουρον·
13,451,"Μίνως δ’αὖ τέκεθ’ υἱὸν ἀμύμονα Δευκαλίωνα,"
13,452,Δευκαλίων δ’ἐμὲ τίκτε πολέσσ’ ἄνδρεσσιν ἄνακτα
13,453,Κρήτῃ ἐν εὐρείῃ· νῦν δ’ἐνθάδε νῆες ἔνεικαν
13,454,σοί τε κακὸν καὶ πατρὶ καὶ ἄλλοισι Τρώεσσιν.
13,455,"ὣς φάτο, Δηΐφοβος δὲ διάνδιχα μερμήριξεν"
13,456,ἤ τινά που Τρώων ἑταρίσσαιτο μεγαθύμων
13,457,"ἂψ ἀναχωρήσας, ἦ πειρήσαιτο καὶ οἶος."
13,458,ὧδε δέ οἱ φρονέοντι δοάσσατο κέρδιον εἶναι
13,459,βῆναι ἐπ’ Αἰνείαν· τὸν δ’ὕστατον εὗρεν ὁμίλου
13,460,ἑσταότ’· αἰεὶ γὰρ Πριάμῳ ἐπεμήνιε δίῳ
13,461,οὕνεκ’ ἄρ’ ἐσθλὸν ἐόντα μετ’ ἀνδράσιν οὔ τι τίεσκεν.
13,462,ἀγχοῦ δ’ἱστάμενος ἔπεα πτερόεντα προσηύδα·
13,463,Αἰνεία Τρώων βουληφόρε νῦν σε μάλα χρὴ
13,464,"γαμβρῷ ἀμυνέμεναι, εἴ πέρ τί σε κῆδος ἱκάνει."
13,465,"ἀλλ’ ἕπευ Ἀλκαθόῳ ἐπαμύνομεν, ὅς σε πάρος γε"
13,466,γαμβρὸς ἐὼν ἔθρεψε δόμοις ἔνι τυτθὸν ἐόντα·
13,467,τὸν δέ τοι Ἰδομενεὺς δουρικλυτὸς ἐξενάριξεν.
13,468,"ὣς φάτο, τῷ δ’ἄρα θυμὸν ἐνὶ στήθεσσιν ὄρινε,"
13,469,βῆ δὲ μετ’ Ἰδομενῆα μέγα πτολέμοιο μεμηλώς.
13,470,"ἀλλ’ οὐκ Ἰδομενῆα φόβος λάβε τηλύγετον ὥς,"
13,471,"ἀλλ’ ἔμεν’ ὡς ὅτε τις σῦς οὔρεσιν ἀλκὶ πεποιθώς,"
13,472,ὅς τε μένει κολοσυρτὸν ἐπερχόμενον πολὺν ἀνδρῶν
13,473,"χώρῳ ἐν οἰοπόλῳ, φρίσσει δέ τε νῶτον ὕπερθεν·"
13,474,ὀφθαλμὼ δ’ἄρα οἱ πυρὶ λάμπετον· αὐτὰρ ὀδόντας
13,475,"θήγει, ἀλέξασθαι μεμαὼς κύνας ἠδὲ καὶ ἄνδρας·"
13,476,"ὣς μένεν Ἰδομενεὺς δουρικλυτός, οὐδ’ ὑπεχώρει,"
13,477,Αἰνείαν ἐπιόντα βοηθόον· αὖε δ’ἑταίρους
13,478,Ἀσκάλαφόν τ’ἐσορῶν Ἀφαρῆά τε Δηΐπυρόν τε
13,479,Μηριόνην τε καὶ Ἀντίλοχον μήστωρας ἀϋτῆς·
13,480,τοὺς ὅ γ’ἐποτρύνων ἔπεα πτερόεντα προσηύδα·
13,481,"δεῦτε φίλοι, καί μ’οἴῳ ἀμύνετε· δείδια δ’αἰνῶς"
13,482,"Αἰνείαν ἐπιόντα πόδας ταχύν, ὅς μοι ἔπεισιν,"
13,483,ὃς μάλα καρτερός ἐστι μάχῃ ἔνι φῶτας ἐναίρειν·
13,484,"καὶ δ’ἔχει ἥβης ἄνθος, ὅ τε κράτος ἐστὶ μέγιστον."
13,485,εἰ γὰρ ὁμηλικίη γε γενοίμεθα τῷδ’ ἐπὶ θυμῷ
13,486,"αἶψά κεν ἠὲ φέροιτο μέγα κράτος, ἠὲ φεροίμην."
13,487,"ὣς ἔφαθ’, οἳ δ’ἄρα πάντες ἕνα φρεσὶ θυμὸν ἔχοντες"
13,488,"πλησίοι ἔστησαν, σάκε’ ὤμοισι κλίναντες."
13,489,Αἰνείας δ’ἑτέρωθεν ἐκέκλετο οἷς ἑτάροισι
13,490,"Δηΐφοβόν τε Πάριν τ’ἐσορῶν καὶ Ἀγήνορα δῖον,"
13,491,οἵ οἱ ἅμ’ ἡγεμόνες Τρώων ἔσαν· αὐτὰρ ἔπειτα
13,492,"λαοὶ ἕπονθ’, ὡς εἴ τε μετὰ κτίλον ἕσπετο μῆλα"
13,493,πιόμεν’ ἐκ βοτάνης· γάνυται δ’ἄρα τε φρένα ποιμήν·
13,494,ὣς Αἰνείᾳ θυμὸς ἐνὶ στήθεσσι γεγήθει
13,495,ὡς ἴδε λαῶν ἔθνος ἐπισπόμενον ἑοῖ αὐτῷ.
13,496,οἳ δ’ἀμφ’ Ἀλκαθόῳ αὐτοσχεδὸν ὁρμήθησαν
13,497,μακροῖσι ξυστοῖσι· περὶ στήθεσσι δὲ χαλκὸς
13,498,σμερδαλέον κονάβιζε τιτυσκομένων καθ’ ὅμιλον
13,499,ἀλλήλων· δύο δ’ἄνδρες ἀρήϊοι ἔξοχον ἄλλων
13,500,Αἰνείας τε καὶ Ἰδομενεὺς ἀτάλαντοι Ἄρηϊ
13,501,ἵεντ’ ἀλλήλων ταμέειν χρόα νηλέϊ χαλκῷ.
13,502,Αἰνείας δὲ πρῶτος ἀκόντισεν Ἰδομενῆος·
13,503,"ἀλλ’ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος,"
13,504,αἰχμὴ δ’Αἰνείαο κραδαινομένη κατὰ γαίης
13,505,"ᾤχετ’, ἐπεί ῥ’ἅλιον στιβαρῆς ἀπὸ χειρὸς ὄρουσεν."
13,506,"Ἰδομενεὺς δ’ἄρα Οἰνόμαον βάλε γαστέρα μέσσην,"
13,507,"ῥῆξε δὲ θώρηκος γύαλον, διὰ δ’ἔντερα χαλκὸς"
13,508,ἤφυσ’· ὃ δ’ἐν κονίῃσι πεσὼν ἕλε γαῖαν ἀγοστῷ.
13,509,Ἰδομενεὺς δ’ἐκ μὲν νέκυος δολιχόσκιον ἔγχος
13,510,"ἐσπάσατ’, οὐδ’ ἄρ’ ἔτ’ ἄλλα δυνήσατο τεύχεα καλὰ"
13,511,ὤμοιιν ἀφελέσθαι· ἐπείγετο γὰρ βελέεσσιν.
13,512,"οὐ γὰρ ἔτ’ ἔμπεδα γυῖα ποδῶν ἦν ὁρμηθέντι,"
13,513,οὔτ’ ἄρ’ ἐπαΐξαι μεθ’ ἑὸν· βέλος οὔτ’ ἀλέασθαι.
13,514,"τώ ῥα καὶ ἐν σταδίῃ μὲν ἀμύνετο νηλεὲς ἦμαρ,"
13,515,τρέσσαι δ’οὐκ ἔτι ῥίμφα πόδες φέρον ἐκ πολέμοιο.
13,516,τοῦ δὲ βάδην ἀπιόντος ἀκόντισε δουρὶ φαεινῷ
13,517,Δηΐφοβος· δὴ γάρ οἱ ἔχεν κότον ἐμμενὲς αἰεί.
13,518,"ἀλλ’ ὅ γε καὶ τόθ’ ἅμαρτεν, ὃ δ’Ἀσκάλαφον βάλε δουρὶ"
13,519,υἱὸν Ἐνυαλίοιο· δι’ ὤμου δ’ὄβριμον ἔγχος
13,520,ἔσχεν· ὃ δ’ἐν κονίῃσι πεσὼν ἕλε γαῖαν ἀγοστῷ.
13,521,οὐδ’ ἄρα πώ τι πέπυστο βριήπυος ὄβριμος Ἄρης
13,522,"υἷος ἑοῖο πεσόντος ἐνὶ κρατερῇ ὑσμίνῃ,"
13,523,ἀλλ’ ὅ γ’ἄρ’ ἄκρῳ Ὀλύμπῳ ὑπὸ χρυσέοισι νέφεσσιν
13,524,"ἧστο Διὸς βουλῇσιν ἐελμένος, ἔνθά περ ἄλλοι"
13,525,ἀθάνατοι θεοὶ ἦσαν ἐεργόμενοι πολέμοιο.
13,526,οἳ δ’ἀμφ’ Ἀσκαλάφῳ αὐτοσχεδὸν ὁρμήθησαν·
13,527,Δηΐφοβος μὲν ἀπ’ Ἀσκαλάφου πήληκα φαεινὴν
13,528,"ἥρπασε, Μηριόνης δὲ θοῷ ἀτάλαντος Ἄρηϊ"
13,529,"δουρὶ βραχίονα τύψεν ἐπάλμενος, ἐκ δ’ἄρα χειρὸς"
13,530,αὐλῶπις τρυφάλεια χαμαὶ βόμβησε πεσοῦσα.
13,531,Μηριόνης δ’ἐξ αὖτις ἐπάλμενος αἰγυπιὸς ὣς
13,532,"ἐξέρυσε πρυμνοῖο βραχίονος ὄβριμον ἔγχος,"
13,533,ἂψ δ’ἑτάρων εἰς ἔθνος ἐχάζετο. τὸν δὲ Πολίτης
13,534,αὐτοκασίγνητος περὶ μέσσῳ χεῖρε τιτήνας
13,535,"ἐξῆγεν πολέμοιο δυσηχέος, ὄφρ’ ἵκεθ’ ἵππους"
13,536,"ὠκέας, οἵ οἱ ὄπισθε μάχης ἠδὲ πτολέμοιο"
13,537,ἕστασαν ἡνίοχόν τε καὶ ἅρματα ποικίλ’ ἔχοντες·
13,538,οἳ τόν γε προτὶ ἄστυ φέρον βαρέα στενάχοντα
13,539,τειρόμενον· κατὰ δ’αἷμα νεουτάτου ἔρρεε χειρός.
13,540,"οἳ δ’ἄλλοι μάρναντο, βοὴ δ’ἄσβεστος ὀρώρει."
13,541,ἔνθ’ Αἰνέας Ἀφαρῆα Καλητορίδην ἐπορούσας
13,542,λαιμὸν τύψ’ ἐπὶ οἷ τετραμμένον ὀξέϊ δουρί·
13,543,"ἐκλίνθη δ’ἑτέρωσε κάρη, ἐπὶ δ’ἀσπὶς ἑάφθη"
13,544,"καὶ κόρυς, ἀμφὶ δέ οἱ θάνατος χύτο θυμοραϊστής."
13,545,Ἀντίλοχος δὲ Θόωνα μεταστρεφθέντα δοκεύσας
13,546,"οὔτασ’ ἐπαΐξας, ἀπὸ δὲ φλέβα πᾶσαν ἔκερσεν,"
13,547,ἥ τ’ἀνὰ νῶτα θέουσα διαμπερὲς αὐχέν’ ἱκάνει·
13,548,τὴν ἀπὸ πᾶσαν ἔκερσεν· ὃ δ’ὕπτιος ἐν κονίῃσι
13,549,"κάππεσεν, ἄμφω χεῖρε φίλοις ἑτάροισι πετάσσας."
13,550,"Ἀντίλοχος δ’ἐπόρουσε, καὶ αἴνυτο τεύχε’ ἀπ’ ὤμων"
13,551,παπταίνων· Τρῶες δὲ περισταδὸν ἄλλοθεν ἄλλος
13,552,"οὔταζον σάκος εὐρὺ παναίολον, οὐδὲ δύναντο"
13,553,εἴσω ἐπιγράψαι τέρενα χρόα νηλέϊ χαλκῷ
13,554,Ἀντιλόχου· πέρι γάρ ῥα Ποσειδάων ἐνοσίχθων
13,555,Νέστορος υἱὸν ἔρυτο καὶ ἐν πολλοῖσι βέλεσσιν.
13,556,"οὐ μὲν γάρ ποτ’ ἄνευ δηίων ἦν, ἀλλὰ κατ’ αὐτοὺς"
13,557,"στρωφᾶτ’· οὐδέ οἱ ἔγχος ἔχ’ ἀτρέμας, ἀλλὰ μάλ’ αἰεὶ"
13,558,σειόμενον ἐλέλικτο· τιτύσκετο δὲ φρεσὶν ᾗσιν
13,559,"ἤ τευ ἀκοντίσσαι, ἠὲ σχεδὸν ὁρμηθῆναι."
13,560,ἀλλ’ οὐ λῆθ’ Ἀδάμαντα τιτυσκόμενος καθ’ ὅμιλον
13,561,"Ἀσιάδην, ὅ οἱ οὖτα μέσον σάκος ὀξέϊ χαλκῷ"
13,562,ἐγγύθεν ὁρμηθείς· ἀμενήνωσεν δέ οἱ αἰχμὴν
13,563,κυανοχαῖτα Ποσειδάων βιότοιο μεγήρας.
13,564,καὶ τὸ μὲν αὐτοῦ μεῖν’ ὥς τε σκῶλος πυρίκαυστος
13,565,"ἐν σάκει Ἀντιλόχοιο, τὸ δ’ἥμισυ κεῖτ’ ἐπὶ γαίης·"
13,566,ἂψ δ’ἑτάρων εἰς ἔθνος ἐχάζετο κῆρ’ ἀλεείνων·
13,567,Μηριόνης δ’ἀπιόντα μετασπόμενος βάλε δουρὶ
13,568,"αἰδοίων τε μεσηγὺ καὶ ὀμφαλοῦ, ἔνθα μάλιστα"
13,569,γίγνετ’ Ἄρης ἀλεγεινὸς ὀϊζυροῖσι βροτοῖσιν.
13,570,ἔνθά οἱ ἔγχος ἔπηξεν· ὃ δ’ἑσπόμενος περὶ δουρὶ
13,571,ἤσπαιρ’ ὡς ὅτε βοῦς τόν τ’οὔρεσι βουκόλοι ἄνδρες
13,572,ἰλλάσιν οὐκ ἐθέλοντα βίῃ δήσαντες ἄγουσιν·
13,573,"ὣς ὃ τυπεὶς ἤσπαιρε μίνυνθά περ, οὔ τι μάλα δήν,"
13,574,ὄφρά οἱ ἐκ χροὸς ἔγχος ἀνεσπάσατ’ ἐγγύθεν ἐλθὼν
13,575,ἥρως Μηριόνης· τὸν δὲ σκότος ὄσσε κάλυψε.
13,576,Δηΐπυρον δ’Ἕλενος ξίφεϊ σχεδὸν ἤλασε κόρσην
13,577,"Θρηϊκίῳ μεγάλῳ, ἀπὸ δὲ τρυφάλειαν ἄραξεν."
13,578,"ἣ μὲν ἀποπλαγχθεῖσα χαμαὶ πέσε, καί τις Ἀχαιῶν"
13,579,μαρναμένων μετὰ ποσσὶ κυλινδομένην ἐκόμισσε·
13,580,τὸν δὲ κατ’ ὀφθαλμῶν ἐρεβεννὴ νὺξ ἐκάλυψεν.
13,581,Ἀτρεΐδην δ’ἄχος εἷλε βοὴν ἀγαθὸν Μενέλαον·
13,582,βῆ δ’ἐπαπειλήσας Ἑλένῳ ἥρωϊ ἄνακτι
13,583,ὀξὺ δόρυ κραδάων· ὃ δὲ τόξου πῆχυν ἄνελκε.
13,584,τὼ δ’ἄρ’ ὁμαρτήδην ὃ μὲν ἔγχεϊ ὀξυόεντι
13,585,"ἵετ’ ἀκοντίσσαι, ὃ δ’ἀπὸ νευρῆφιν ὀϊστῷ."
13,586,Πριαμίδης μὲν ἔπειτα κατὰ στῆθος βάλεν ἰῷ
13,587,"θώρηκος γύαλον, ἀπὸ δ’ἔπτατο πικρὸς ὀϊστός."
13,588,ὡς δ’ὅτ’ ἀπὸ πλατέος πτυόφιν μεγάλην κατ’ ἀλωὴν
13,589,θρῴσκωσιν κύαμοι μελανόχροες ἢ ἐρέβινθοι
13,590,"πνοιῇ ὕπο λιγυρῇ καὶ λικμητῆρος ἐρωῇ,"
13,591,ὣς ἀπὸ θώρηκος Μενελάου κυδαλίμοιο
13,592,πολλὸν ἀποπλαγχθεὶς ἑκὰς ἔπτατο πικρὸς ὀϊστός.
13,593,Ἀτρεΐδης δ’ἄρα χεῖρα βοὴν ἀγαθὸς Μενέλαος
13,594,τὴν βάλεν ᾗ ῥ’ἔχε τόξον ἐΰξοον· ἐν δ’ἄρα τόξῳ
13,595,ἀντικρὺ διὰ χειρὸς ἐλήλατο χάλκεον ἔγχος.
13,596,ἂψ δ’ἑτάρων εἰς ἔθνος ἐχάζετο κῆρ’ ἀλεείνων
13,597,χεῖρα παρακρεμάσας· τὸ δ’ἐφέλκετο μείλινον ἔγχος.
13,598,"καὶ τὸ μὲν ἐκ χειρὸς ἔρυσεν μεγάθυμος Ἀγήνωρ,"
13,599,αὐτὴν δὲ ξυνέδησεν ἐϋστρεφεῖ οἰὸς ἀώτῳ
13,600,"σφενδόνῃ, ἣν ἄρα οἱ θεράπων ἔχε ποιμένι λαῶν."
13,601,Πείσανδρος δ’ἰθὺς Μενελάου κυδαλίμοιο
13,602,ἤϊε· τὸν δ’ἄγε μοῖρα κακὴ θανάτοιο τέλος δὲ
13,603,σοὶ Μενέλαε δαμῆναι ἐν αἰνῇ δηϊοτῆτι.
13,604,οἳ δ’ὅτε δὴ σχεδὸν ἦσαν ἐπ’ ἀλλήλοισιν ἰόντες
13,605,"Ἀτρεΐδης μὲν ἅμαρτε, παραὶ δέ οἱ ἐτράπετ’ ἔγχος,"
13,606,Πείσανδρος δὲ σάκος Μενελάου κυδαλίμοιο
13,607,"οὔτασεν, οὐδὲ διὰ πρὸ δυνήσατο χαλκὸν ἐλάσσαι·"
13,608,"ἔσχεθε γὰρ σάκος εὐρύ, κατεκλάσθη δ’ἐνὶ καυλῷ"
13,609,ἔγχος· ὃ δὲ φρεσὶν ᾗσι χάρη καὶ ἐέλπετο νίκην.
13,610,Ἀτρεΐδης δὲ ἐρυσσάμενος ξίφος ἀργυρόηλον
13,611,ἆλτ’ ἐπὶ Πεισάνδρῳ· ὃ δ’ὑπ’ ἀσπίδος εἵλετο καλὴν
13,612,ἀξίνην εὔχαλκον ἐλαΐνῳ ἀμφὶ πελέκκῳ
13,613,μακρῷ ἐϋξέστῳ· ἅμα δ’ἀλλήλων ἐφίκοντο.
13,614,ἤτοι ὃ μὲν κόρυθος φάλον ἤλασεν ἱπποδασείης
13,615,"ἄκρον ὑπὸ λόφον αὐτόν, ὃ δὲ προσιόντα μέτωπον"
13,616,"ῥινὸς ὕπερ πυμάτης· λάκε δ’ὀστέα, τὼ δέ οἱ ὄσσε"
13,617,"πὰρ ποσὶν αἱματόεντα χαμαὶ πέσον ἐν κονίῃσιν,"
13,618,ἰδνώθη δὲ πεσών· ὃ δὲ λὰξ ἐν στήθεσι βαίνων
13,619,τεύχεά τ’ἐξενάριξε καὶ εὐχόμενος ἔπος ηὔδα·
13,620,λείψετέ θην οὕτω γε νέας Δαναῶν ταχυπώλων
13,621,"Τρῶες ὑπερφίαλοι δεινῆς ἀκόρητοι ἀϋτῆς,"
13,622,ἄλλης μὲν λώβης τε καὶ αἴσχεος οὐκ ἐπιδευεῖς
13,623,"ἣν ἐμὲ λωβήσασθε κακαὶ κύνες, οὐδέ τι θυμῷ"
13,624,Ζηνὸς ἐριβρεμέτεω χαλεπὴν ἐδείσατε μῆνιν
13,625,"ξεινίου, ὅς τέ ποτ’ ὔμμι διαφθέρσει πόλιν αἰπήν·"
13,626,οἵ μευ κουριδίην ἄλοχον καὶ κτήματα πολλὰ
13,627,"μὰψ οἴχεσθ’ ἀνάγοντες, ἐπεὶ φιλέεσθε παρ’ αὐτῇ·"
13,628,νῦν αὖτ’ ἐν νηυσὶν μενεαίνετε ποντοπόροισι
13,629,"πῦρ ὀλοὸν βαλέειν, κτεῖναι δ’ἥρωας Ἀχαιούς."
13,630,ἀλλά ποθι σχήσεσθε καὶ ἐσσύμενοί περ Ἄρηος.
13,631,Ζεῦ πάτερ ἦ τέ σέ φασι περὶ φρένας ἔμμεναι ἄλλων
13,632,ἀνδρῶν ἠδὲ θεῶν· σέο δ’ἐκ τάδε πάντα πέλονται·
13,633,οἷον δὴ ἄνδρεσσι χαρίζεαι ὑβριστῇσι
13,634,"Τρωσίν, τῶν μένος αἰὲν ἀτάσθαλον, οὐδὲ δύνανται"
13,635,φυλόπιδος κορέσασθαι ὁμοιΐου πτολέμοιο.
13,636,πάντων μὲν κόρος ἐστὶ καὶ ὕπνου καὶ φιλότητος
13,637,"μολπῆς τε γλυκερῆς καὶ ἀμύμονος ὀρχηθμοῖο,"
13,638,τῶν πέρ τις καὶ μᾶλλον ἐέλδεται ἐξ ἔρον εἷναι
13,639,ἢ πολέμου· Τρῶες δὲ μάχης ἀκόρητοι ἔασιν.
13,640,ὣς εἰπὼν τὰ μὲν ἔντε’ ἀπὸ χροὸς αἱματόεντα
13,641,"συλήσας ἑτάροισι δίδου Μενέλαος ἀμύμων,"
13,642,αὐτὸς δ’αὖτ’ ἐξ αὖτις ἰὼν προμάχοισιν ἐμίχθη.
13,643,ἔνθά οἱ υἱὸς ἐπᾶλτο Πυλαιμένεος βασιλῆος
13,644,"Ἁρπαλίων, ὅ ῥα πατρὶ φίλῳ ἕπετο πτολεμίξων"
13,645,"ἐς τροίην, οὐδ’ αὖτις ἀφίκετο πατρίδα γαῖαν·"
13,646,ὅς ῥα τότ’ Ἀτρεΐδαο μέσον σάκος οὔτασε δουρὶ
13,647,"ἐγγύθεν, οὐδὲ διὰ πρὸ δυνήσατο χαλκὸν ἐλάσσαι"
13,648,ἂψ δ’ἑτάρων εἰς ἔθνος ἐχάζετο κῆρ’ ἀλεείνων
13,649,πάντοσε παπταίνων μή τις χρόα χαλκῷ ἐπαύρῃ.
13,650,"Μηριόνης δ’ἀπιόντος ἵει χαλκήρε’ ὀϊστόν,"
13,651,καί ῥ’ἔβαλε γλουτὸν κάτα δεξιόν· αὐτὰρ ὀϊστὸς
13,652,ἀντικρὺ κατὰ κύστιν ὑπ’ ὀστέον ἐξεπέρησεν.
13,653,ἑζόμενος δὲ κατ’ αὖθι φίλων ἐν χερσὶν ἑταίρων
13,654,"θυμὸν ἀποπνείων, ὥς τε σκώληξ ἐπὶ γαίῃ"
13,655,"κεῖτο ταθείς· ἐκ δ’αἷμα μέλαν ῥέε, δεῦε δὲ γαῖαν."
13,656,"τὸν μὲν Παφλαγόνες μεγαλήτορες ἀμφεπένοντο,"
13,657,ἐς δίφρον δ’ἀνέσαντες ἄγον προτὶ Ἴλιον ἱρὴν
13,658,"ἀχνύμενοι· μετὰ δέ σφι πατὴρ κίε δάκρυα λείβων,"
13,659,ποινὴ δ’οὔ τις παιδὸς ἐγίγνετο τεθνηῶτος.
13,660,τοῦ δὲ Πάρις μάλα θυμὸν ἀποκταμένοιο χολώθη·
13,661,ξεῖνος γάρ οἱ ἔην πολέσιν μετὰ Παφλαγόνεσσι·
13,662,τοῦ ὅ γε χωόμενος προΐει χαλκήρε’ ὀϊστόν.
13,663,ἦν δέ τις Εὐχήνωρ Πολυΐδου μάντιος υἱὸς
13,664,"ἀφνειός τ’ἀγαθός τε Κορινθόθι οἰκία ναίων,"
