Book,Line,Text
15,369,"καλὰ μάλ’ ἀμφιέσασα, ποσὶν θ’ὑποδήματα δοῦσα"
15,370,ἀγρόνδε προΐαλλε· φίλει δέ με κηρόθι μᾶλλον.
15,371,νῦν δ’ἤδη τούτων ἐπιδεύομαι· ἀλλά μοι αὐτῷ
15,372,ἔργον ἀέξουσιν μάκαρες θεοὶ ᾧ ἐπιμίμνω·
15,373,τῶν ἔφαγόν τ’ἔπιόν τε καὶ αἰδοίοισιν ἔδωκα.
15,374,ἐκ δ’ἄρα δεσποίνης οὐ μείλιχον ἔστιν ἀκοῦσαι
15,375,"οὔτ’ ἔπος οὔτε τι ἔργον, ἐπεὶ κακὸν ἔμπεσεν οἴκῳ,"
15,376,ἄνδρες ὑπερφίαλοι· μέγα δὲ δμῶες χατέουσιν
15,377,ἀντία δεσποίνης φάσθαι καὶ ἕκαστα πυθέσθαι
15,378,"καὶ φαγέμεν πιέμεν τε, ἔπειτα δὲ καί τι φέρεσθαι"
15,379,"ἀγρόνδ’, οἷά τε θυμὸν ἀεὶ δμώεσσιν ἰαίνει."
15,380,τὸν δ’ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς·
15,381,"ὢ πόποι, ὡς ἄρα τυτθὸς ἐών, Εὔμαιε συβῶτα,"
15,382,πολλὸν ἀπεπλάγχθης σῆς πατρίδος ἠδὲ τοκήων.
15,383,"ἀλλ’ ἄγε μοι τόδε εἰπὲ καὶ ἀτρεκέως κατάλεξον,"
15,384,"ἠὲ διεπράθετο πτόλις ἀνδρῶν εὐρυάγυια,"
15,385,"ᾗ ἔνι ναιετάασκε πατὴρ καὶ πότνια μήτηρ,"
15,386,ἦ σέ γε μουνωθέντα παρ’ οἴεσιν ἢ παρὰ βουσὶν
15,387,ἄνδρες δυσμενέες νηυσὶν λάβον ἠδ’ ἐπέρασσαν
15,388,"τοῦδ’ ἀνδρὸς πρὸς δώμαθ’, ὁ δ’ἄξιον ὦνον ἔδωκε."
15,389,"τὸν δ’αὖτε προσέειπε συβώτης, ὄρχαμος ἀνδρῶν·"
15,390,"ξεῖν’, ἐπεὶ ἂρ δὴ ταῦτά μ’ ἀνείρεαι ἠδὲ μεταλλᾷς,"
15,391,"σιγῇ νῦν ξυνίει καὶ τέρπεο, πῖνέ τε οἶνον"
15,392,"ἥμενος. αἵδε δὲ νύκτες ἀθέσφατοι· ἔστι μὲν εὕδειν,"
15,393,"ἔστι δὲ τερπομένοισιν ἀκουέμεν· οὐδέ τί σε χρή,"
15,394,"πρὶν ὥρη, καταλέχθαι· ἀνίη καὶ πολὺς ὕπνος."
15,395,"τῶν δ’ἄλλων ὅτινα κραδίη καὶ θυμὸς ἀνώγει,"
15,396,εὑδέτω ἐξελθών· ἅμα δ’ἠοῖ φαινομένηφι
15,397,δειπνήσας ἅμ’ ὕεσσιν ἀνακτορίῃσιν ἑπέσθω.
15,398,νῶϊ δ’ἐνὶ κλισίῃ πίνοντέ τε δαινυμένω τε
15,399,"κήδεσιν ἀλλήλων τερπώμεθα λευγαλέοισι,"
15,400,"μνωομένω· μετὰ γάρ τε καὶ ἄλγεσι τέρπεται ἀνήρ,"
15,401,ὅς τις δὴ μάλα πολλὰ πάθῃ καὶ πόλλ’ ἐπαληθῇ.
15,402,τοῦτο δέ τοι ἐρέω ὅ μ’ἀνείρεαι ἠδὲ μεταλλᾷς.
15,403,"νῆσός τις Συρίη κικλήσκεται, εἴ που ἀκούεις,"
15,404,"Ὀρτυγίης καθύπερθεν, ὅθι τροπαὶ ἠελίοιο,"
15,405,"οὔ τι περιπληθὴς λίην τόσον, ἀλλ’ ἀγαθὴ μέν,"
15,406,"εὔβοτος, εὔμηλος, οἰνοπληθής, πολύπυρος."
15,407,"πείνη δ’οὔ ποτε δῆμον ἐσέρχεται, οὐδέ τις ἄλλη"
15,408,νοῦσος ἐπὶ στυγερὴ πέλεται δειλοῖσι βροτοῖσιν·
15,409,"ἀλλ’ ὅτε γηράσκωσι πόλιν κάτα φῦλ’ ἀνθρώπων,"
15,410,ἐλθὼν ἀργυρότοξος Ἀπόλλων Ἀρτέμιδι ξὺν
15,411,οἷς ἀγανοῖς βελέεσσιν ἐποιχόμενος κατέπεφνεν.
15,412,"ἔνθα δύω πόλιες, δίχα δέ σφισι πάντα δέδασται·"
15,413,"τῇσιν δ’ἀμφοτέρῃσι πατὴρ ἐμὸς ἐμβασίλευε,"
15,414,"Κτήσιος Ὀρμενίδης, ἐπιείκελος ἀθανάτοισιν."
15,415,"ἔνθα δὲ Φοίνικες ναυσίκλυτοι ἤλυθον ἄνδρες,"
15,416,"τρῶκται, μυρί’ ἄγοντες ἀθύρματα νηῒ μελαίνῃ."
15,417,"ἔσκε δὲ πατρὸς ἐμοῖο γυνὴ Φοίνισσ’ ἐνὶ οἴκῳ,"
15,418,καλή τε μεγάλη τε καὶ ἀγλαὰ ἔργ’ εἰδυῖα·
15,419,τὴν δ’ἄρα Φοίνικες πολυπαίπαλοι ἠπερόπευον.
15,420,πλυνούσῃ τις πρῶτα μίγη κοίλῃ παρὰ νηῒ
15,421,"εὐνῇ καὶ φιλότητι, τά τε φρένας ἠπεροπεύει"
15,422,"θηλυτέρῃσι γυναιξί, καὶ ἥ κ’εὐεργὸς ἔῃσιν."
15,423,εἰρώτα δὴ ἔπειτα τίς εἴη καὶ πόθεν ἔλθοι·
15,424,ἡ δὲ μάλ’ αὐτίκα πατρὸς ἐπέφραδεν ὑψερεφὲς δῶ·
15,425,"ἐκ μὲν Σιδῶνος πολυχάλκου εὔχομαι εἶναι,"
15,426,κούρη δ’εἴμ’ Ἀρύβαντος ἐγὼ ῥυδὸν ἀφνειοῖο·
15,427,ἀλλά μ’ἀνήρπαξαν Τάφιοι ληΐστορες ἄνδρες
15,428,"ἀγρόθεν ἐρχομένην, πέρασαν δέ με δεῦρ’ ἀγαγόντες"
15,429,τοῦδ’ ἀνδρὸς πρὸς δώμαθ’· ὁ δ’ἄξιον ὦνον ἔδωκε.
15,430,"τὴν δ’αὖτε προσέειπεν ἀνήρ, ὃς ἐμίσγετο λάθρῃ·"
15,431,"ἦ ῥά κε νῦν πάλιν αὖτις ἅμ’ ἡμῖν οἴκαδ’ ἕποιο,"
15,432,ὄφρα ἴδῃς πατρὸς καὶ μητέρος ὑψερεφὲς δῶ
15,433,αὐτούς τ’;ἦ γὰρ ἔτ’ εἰσὶ καὶ ἀφνειοὶ καλέονται.
15,434,τὸν δ’αὖτε προσέειπε γυνὴ καὶ ἀμείβετο μύθῳ·
15,435,"εἴη κεν καὶ τοῦτ’, εἴ μοι ἐθέλοιτέ γε, ναῦται,"
15,436,ὅρκῳ πιστωθῆναι ἀπήμονά μ’οἴκαδ’ ἀπάξειν.
15,437,"ὣς ἔφαθ’, οἱ δ’ἄρα πάντες ἀπώμνυον ὡς ἐκέλευεν."
15,438,"αὐτὰρ ἐπεί ῥ’ὄμοσάν τε τελεύτησάν τε τὸν ὅρκον,"
15,439,τοῖς δ’αὖτις μετέειπε γυνὴ καὶ ἀμείβετο μύθῳ·
15,440,"σιγῇ νῦν, μή τίς με προσαυδάτω ἐπέεσσιν"
15,441,"ὑμετέρων ἑτάρων, ξυμβλήμενος ἢ ἐν ἀγυιῇ,"
15,442,ἤ που ἐπὶ κρήνῃ· μή τις ποτὶ δῶμα γέροντι
15,443,"ἐλθὼν ἐξείπῃ, ὁ δ’ὀϊσάμενος καταδήσῃ"
15,444,"δεσμῷ ἐν ἀργαλέῳ, ὑμῖν δ’ἐπιφράσσετ’ ὄλεθρον."
15,445,"ἀλλ’ ἔχετ’ ἐν φρεσὶ μῦθον, ἐπείγετε δ’ὦνον ὁδαίων."
15,446,"ἀλλ’ ὅτε κεν δὴ νηῦς πλείη βιότοιο γένηται,"
15,447,ἀγγελίη μοι ἔπειτα θοῶς πρὸς δώμαθ’ ἱκέσθω·
15,448,"οἴσω γὰρ καὶ χρυσόν, ὅτις χ’ὑποχείριος ἔλθῃ·"
15,449,καὶ δέ κεν ἄλλ’ ἐπίβαθρον ἐγὼν ἐθέλουσά γε δοίην.
15,450,"παῖδα γὰρ ἀνδρὸς ἑῆος ἐνὶ μεγάροις ἀτιτάλλω,"
15,451,"κερδαλέον δὴ τοῖον, ἅμα τροχόωντα θύραζε·"
15,452,"τόν κεν ἄγοιμ’ ἐπὶ νηός, ὁ δ’ὑμῖν μυρίον ὦνον"
15,453,"ἄλφοι, ὅπῃ περάσητε κατ’ ἀλλοθρόους ἀνθρώπους."
15,454,"ἡ μὲν ἄρ’ ὣς εἰποῦσ’ ἀπέβη πρὸς δώματα καλά,"
15,455,οἱ δ’ἐνιαυτὸν ἅπαντα παρ’ ἡμῖν αὖθι μένοντες
15,456,ἐν νηῒ γλαφυρῇ βίοτον πολὺν ἐμπολόωντο.
15,457,"ἀλλ’ ὅτε δὴ κοίλη νηῦς ἤχθετο τοῖσι νέεσθαι,"
15,458,"καὶ τότ’ ἄρ’ ἄγγελον ἧκαν, ὃς ἀγγείλειε γυναικί."
15,459,ἤλυθ’ ἀνὴρ πολύϊδρις ἐμοῦ πρὸς δώματα πατρὸς
15,460,"χρύσεον ὅρμον ἔχων, μετὰ δ’ἠλέκτροισιν ἔερτο."
15,461,τὸν μὲν ἄρ’ ἐν μεγάρῳ δμῳαὶ καὶ πότνια μήτηρ
15,462,"χερσίν τ’ἀμφαφόωντο καὶ ὀφθαλμοῖσιν ὁρῶντο,"
15,463,ὦνον ὑπισχόμεναι· ὁ δὲ τῇ κατένευσε σιωπῇ.
15,464,"ἤτοι ὁ καννεύσας κοίλην ἐπὶ νῆα βεβήκει,"
15,465,ἡ δέ μὲ χειρὸς ἑλοῦσα δόμων ἐξῆγε θύραζε.
15,466,εὗρε δ’ἐνὶ προδόμῳ ἠμὲν δέπας ἠδὲ τραπέζας
15,467,"ἀνδρῶν δαιτυμόνων, οἵ μευ πατέρ’ ἀμφεπένοντο."
15,468,"οἱ μὲν ἄρ’ ἐς θῶκον πρόμολον, δήμοιό τε φῆμιν,"
15,469,ἡ δ’αἶψα τρί’ ἄλεισα κατακρύψασ’ ὑπὸ κόλπῳ
15,470,ἔκφερεν· αὐτὰρ ἐγὼν ἑπόμην ἀεσιφροσύνῃσι.
15,471,"δύσετό τ’ἠέλιος, σκιόωντό τε πᾶσαι ἀγυιαί·"
15,472,"ἡμεῖς δ’ἐς λιμένα κλυτὸν ἤλθομεν ὦκα κιόντες,"
15,473,ἔνθ’ ἄρα Φοινίκων ἀνδρῶν ἦν ὠκύαλος νηῦς.
15,474,"οἱ μὲν ἔπειτ’ ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθα,"
15,475,νὼ ἀναβησάμενοι· ἐπὶ δὲ Ζεὺς οὖρον ἴαλλεν.
15,476,ἑξῆμαρ μὲν ὁμῶς πλέομεν νύκτας τε καὶ ἦμαρ·
15,477,"ἀλλ’ ὅτε δὴ ἕβδομον ἦμαρ ἐπὶ Ζεὺς θῆκε Κρονίων,"
15,478,"τὴν μὲν ἔπειτα γυναῖκα βάλ’ Ἄρτεμις ἰοχέαιρα,"
15,479,ἄντλῳ δ’ἐνδούπησε πεσοῦσ’ ὡς εἰναλίη κήξ.
15,480,καὶ τὴν μὲν φώκῃσι καὶ ἰχθύσι κύρμα γενέσθαι
15,481,ἔκβαλον· αὐτὰρ ἐγὼ λιπόμην ἀκαχήμενος ἦτορ·
15,482,"τοὺς δ’Ἰθάκῃ ἐπέλασσε φέρων ἄνεμός τε καὶ ὕδωρ,"
15,483,ἔνθα με Λαέρτης πρίατο κτεάτεσσιν ἑοῖσιν.
15,484,οὕτω τήνδε τε γαῖαν ἐγὼν ἴδον ὀφθαλμοῖσι.
15,485,τὸν δ’αὖ διογενὴς Ὀδυσεὺς ἠμείβετο μύθῳ·
15,486,"Εὔμαι’, ἦ μάλα δή μοι ἐνὶ φρεσὶ θυμὸν ὄρινας"
15,487,"ταῦτα ἕκαστα λέγων, ὅσα δὴ πάθες ἄλγεα θυμῷ."
15,488,ἀλλ’ ἤτοι σοὶ μὲν παρὰ καὶ κακῷ ἐσθλὸν ἔθηκε
15,489,"Ζεύς, ἐπεὶ ἀνδρὸς δώματ’ ἀφίκεο πολλὰ μογήσας"
15,490,"ἠπίου, ὃς δή τοι παρέχει βρῶσίν τε πόσιν τε"
15,491,"ἐνδυκέως, ζώεις δ’ἀγαθὸν βίον· αὐτὰρ ἔγωγε"
15,492,πολλὰ βροτῶν ἐπὶ ἄστε’ ἀλώμενος ἐνθάδ’ ἱκάνω.
15,493,"ὣς οἱ μὲν τοιαῦτα πρὸς ἀλλήλους ἀγόρευον,"
15,494,"καδδραθέτην δ’οὐ πολλὸν ἐπὶ χρόνον, ἀλλὰ μίνυνθα·"
15,495,αἶψα γὰρ Ἠὼς ἦλθεν ἐΰθρονος. οἱ δ’ἐπὶ χέρσου
15,496,"Τηλεμάχου ἕταροι λύον ἱστία, κὰδ δ’ἕλον ἱστὸν"
15,497,"καρπαλίμως, τὴν δ’εἰς  ὅρμον προέρεσσαν ἐρετμοῖς·"
15,498,"ἐκ δ’εὐνὰς ἔβαλον, κατὰ δὲ πρυμνήσι’ ἔδησαν·"
15,499,"ἐκ δὲ καὶ αὐτοὶ βαῖνον ἐπὶ ῥηγμῖνι θαλάσσης,"
15,500,δεῖπνόν τ’ἐντύνοντο κερῶντό τε αἴθοπα οἶνον.
15,501,"αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο,"
15,502,τοῖσι δὲ Τηλέμαχος πεπνυμένος ἤρχετο μύθων·
15,503,"ὑμεῖς μὲν νῦν ἄστυδ’ ἐλαύνετε νῆα μέλαιναν,"
15,504,αὐτὰρ ἐγὼν ἀγροὺς ἐπιείσομαι ἠδὲ βοτῆρας·
15,505,ἑσπέριος δ’εἰς ἄστυ ἰδὼν ἐμὰ ἔργα κάτειμι.
15,506,"ἠῶθεν δέ κεν ὔμμιν ὁδοιπόριον παραθείμην,"
15,507,δαῖτ’ ἀγαθὴν κρειῶν τε καὶ οἴνου ἡδυπότοιο.
15,508,τὸν δ’αὖτε προσέειπε Θεοκλύμενος θεοειδής·
15,509,"πῇ γὰρ ἐγώ, φίλε τέκνον, ἴω; τεῦ δώμαθ’ ἵκωμαι"
15,510,ἀνδρῶν οἳ κραναὴν Ἰθάκην κάτα κοιρανέουσιν;
15,511,ἦ ἰθὺς σῆς μητρὸς ἴω καὶ σοῖο δόμοιο;
15,512,τὸν δ’αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα·
15,513,ἄλλως μέν σ’ἂν ἔγωγε καὶ ἡμέτερόνδε κελοίμην
15,514,ἔρχεσθ’· οὐ γάρ τι ξενίων ποθή· ἀλλὰ σοὶ αὐτῷ
15,515,"χεῖρον, ἐπεί τοι ἐγὼ μὲν ἀπέσσομαι, οὐδέ σε μήτηρ"
15,516,ὄψεται· οὐ μὲν γάρ τι θαμὰ μνηστῆρσ’ ἐνὶ οἴκῳ
15,517,"φαίνεται, ἀλλ’ ἀπὸ τῶν ὑπερωΐῳ ἱστὸν ὑφαίνει."
15,518,"ἀλλά τοι ἄλλον φῶτα πιφαύσκομαι ὅν κεν ἵκοιο,"
15,519,"Εὐρύμαχον, Πολύβοιο δαΐφρονος ἀγλαὸν υἱόν,"
15,520,τὸν νῦν ἶσα θεῷ Ἰθακήσιοι εἰσορόωσι·
15,521,καὶ γὰρ πολλὸν ἄριστος ἀνὴρ μέμονέν τε μάλιστα
15,522,μητέρ’ ἐμὴν γαμέειν καὶ Ὀδυσσῆος γέρας ἕξειν.
15,523,"ἀλλὰ τά γε Ζεὺς οἶδεν Ὀλύμπιος, αἰθέρι ναίων,"
15,524,εἴ κέ σφιν πρὸ γάμοιο τελευτήσει κακὸν ἦμαρ.
15,525,"ὣς ἄρα οἱ εἰπόντι ἐπέπτατο δεξιὸς ὄρνις,"
15,526,"κίρκος, Ἀπόλλωνος ταχὺς ἄγγελος· ἐν δὲ πόδεσσι"
15,527,"τίλλε πέλειαν ἔχων, κατὰ δὲ πτερὰ χεῦεν ἔραζε"
15,528,μεσσηγὺς νηός τε καὶ αὐτοῦ Τηλεμάχοιο.
15,529,τὸν δὲ Θεοκλύμενος ἑτάρων ἀπονόσφι καλέσσας
15,530,ἔν τ’ἄρα οἱ φῦ χειρὶ ἔπος τ’ἔφατ’ ἔκ τ’ὀνόμαζε·
15,531,"Τηλέμαχ’, οὔ τοι ἄνευ θεοῦ ἤλυθε δεξιὸς ὄρνις"
15,532,ἔγνων γάρ μιν ἐσάντα ἰδὼν οἰωνὸν ἐόντα.
15,533,ὑμετέρου δ’οὐκ ἔστι γένευς βασιλεύτερον ἄλλο
15,534,"ἐν δήμῳ Ἰθάκης, ἀλλ’ ὑμεῖς καρτεροὶ αἰεί."
15,535,τὸν δ’αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα·
15,536,"αἲ γὰρ τοῦτο, ξεῖνε, ἔπος τετελεσμένον εἴη·"
15,537,τῶ κε τάχα γνοίης φιλότητά τε πολλά τε δῶρα
15,538,"ἐξ ἐμεῦ, ὡς ἄν τίς σε συναντόμενος μακαρίζοι."
15,539,"ἦ καὶ Πείραιον προσεφώνεε, πιστὸν ἑταῖρον·"
15,540,"Πείραιε Κλυτίδη, σὺ δέ μοι τά περ ἄλλα μάλιστα"
15,541,"πείθῃ ἐμῶν ἑτάρων, οἵ μοι Πύλον εἰς ἅμ’ ἕποντο·"
15,542,καὶ νῦν μοι τὸν ξεῖνον ἄγων ἐν δώμασι σοῖσιν
15,543,"ἐνδυκέως φιλέειν καὶ τιέμεν, εἰς ὅ κεν ἔλθω."
15,544,τὸν δ’αὖ Πείραιος δουρικλυτὸς ἀντίον ηὔδα·
15,545,"Τηλέμαχ’, εἰ γάρ κεν σὺ πολὺν χρόνον ἐνθάδε μίμνοις,"
15,546,"τόνδε τ’ἐγὼ κομιῶ, ξενίων δέ οἱ οὐ ποθὴ ἔσται."
15,547,"ὣς εἰπὼν ἐπὶ νηὸς ἔβη, ἐκέλευσε δ’ἑταίρους"
15,548,αὐτούς τ’ἀμβαίνειν ἀνά τε πρυμνήσια λῦσαι.
15,549,οἱ δ’αἶψ’ εἴσβαινον καὶ ἐπὶ κληῗσι καθῖζον.
15,550,"Τηλέμαχος δ’ὑπὸ ποσσὶν ἐδήσατο καλὰ πέδιλα,"
15,551,"εἵλετο δ’ἄλκιμον ἔγχος, ἀκαχμένον ὀξέϊ χαλκῷ,"
15,552,νηὸς ἀπ’ ἰκριόφιν· τοὶ δὲ πρυμνήσι’ ἔλυσαν.
15,553,"οἱ μὲν ἀνώσαντες πλέον ἐς πόλιν, ὡς ἐκέλευσε"
15,554,"Τηλέμαχος, φίλος υἱὸς Ὀδυσσῆος θείοιο·"
15,555,"τὸν δ’ὦκα προβιβώντα πόδες φέρον, ὄφρ’ ἵκετ’ αὐλήν,"
15,556,"ἔνθα οἱ ἦσαν ὕες μάλα μυρίαι, ᾗσι συβώτης"
15,557,"ἐσθλὸς ἐὼν ἐνίαυεν, ἀνάκτεσιν ἤπια εἰδώς,"
16,1,τὼ δ’αὖτ’ ἐν κλισίῃ Ὀδυσεὺς καὶ δῖος ὑφορβὸς
16,2,"ἐντύνοντ’ ἄριστον ἅμ’ ἠοῖ, κειαμένω πῦρ,"
16,3,ἔκπεμψάν τε νομῆας ἅμ’ ἀγρομένοισι σύεσσι·
16,4,"Τηλέμαχον δὲ περίσσαινον κύνες ὑλακόμωροι,"
16,5,οὐδ’ ὕλαον προσιόντα. νόησε δὲ δῖος Ὀδυσσεὺς
16,6,"σαίνοντάς τε κύνας, περί τε κτύπος ἦλθε ποδοῖϊν."
16,7,αἶψα δ’ἄρ’ Εὔμαιον ἔπεα πτερόεντα προσηύδα·
16,8,"Εὔμαι’, ἦ μάλα τίς τοι ἐλεύσεται ἐνθάδ’ ἑταῖρος"
16,9,"ἢ καὶ γνώριμος ἄλλος, ἐπεὶ κύνες οὐχ ὑλάουσιν,"
16,10,ἀλλὰ περισσαίνουσι· ποδῶν δ’ὑπὸ δοῦπον ἀκούω.
16,11,"οὔ πω πᾶν εἴρητο ἔπος, ὅτε οἱ φίλος υἱὸς"
16,12,"ἔστη ἐνὶ προθύροισι. ταφὼν δ’ἀνόρουσε συβώτης,"
16,13,"ἐκ δ’ἄρα οἱ χειρῶν πέσεν ἄγγεα, τοῖς ἐπονεῖτο,"
16,14,"κιρνὰς αἴθοπα οἶνον. ὁ δ’ἀντίος ἤλυθ’ ἄνακτος,"
16,15,κύσσε δέ μιν κεφαλήν τε καὶ ἄμφω φάεα καλὰ
16,16,χεῖράς τ’ἀμφοτέρας· θαλερὸν δέ οἱ ἔκπεσε δάκρυ.
16,17,ὡς δὲ πατὴρ ὃν παῖδα φίλα φρονέων ἀγαπάζῃ
16,18,"ἐλθόντ’ ἐξ ἀπίης γαίης δεκάτῳ ἐνιαυτῷ,"
16,19,"μοῦνον τηλύγετον, τῷ ἔπ’ ἄλγεα πολλὰ μογήσῃ,"
16,20,ὣς τότε Τηλέμαχον θεοειδέα δῖος ὑφορβὸς
16,21,"πάντα κύσεν περιφύς, ὡς ἐκ θανάτοιο φυγόντα·"
16,22,καί ῥ’ὀλοφυρόμενος ἔπεα πτερόεντα προσηύδα·
16,23,"ἦλθες, Τηλέμαχε, γλυκερὸν φάος. οὔ σ’ἔτ’ ἔγωγε"
16,24,"ὄψεσθαι ἐφάμην, ἐπεὶ ᾤχεο νηῒ Πύλονδε."
16,25,"ἀλλ’ ἄγε νῦν εἴσελθε, φίλον τέκος, ὄφρα σε θυμῷ"
16,26,τέρψομαι εἰσορόων νέον ἄλλοθεν ἔνδον ἐόντα.
16,27,"οὐ μὲν γάρ τι θάμ’ ἀγρὸν ἐπέρχεαι οὐδὲ νομῆας,"
16,28,"ἀλλ’ ἐπιδημεύεις· ὣς γάρ νύ τοι εὔαδε θυμῷ,"
16,29,ἀνδρῶν μνηστήρων ἐσορᾶν ἀΐδηλον ὅμιλον.
16,30,τὸν δ’αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα·
16,31,"ἔσσεται οὕτως, ἄττα· σέθεν δ’ἕνεκ’ ἐνθάδ’ ἱκάνω,"
16,32,"ὄφρα σέ τ’ὀφθαλμοῖσιν ἴδω καὶ μῦθον ἀκούσω,"
16,33,"εἴ μοι ἔτ’ ἐν μεγάροις μήτηρ μένει, ἦέ τις ἤδη"
16,34,"ἀνδρῶν ἄλλος ἔγημεν, Ὀδυσσῆος δέ που εὐνὴ"
16,35,χήτει ἐνευναίων κάκ’ ἀράχνια κεῖται ἔχουσα.
16,36,"τὸν δ’αὖτε προσέειπε συβώτης, ὄρχαμος ἀνδρῶν·"
16,37,καὶ λίην κείνη γε μένει τετληότι θυμῷ
16,38,σοῖσιν ἐνὶ μεγάροισιν· ὀϊζυραὶ δέ οἱ αἰεὶ
16,39,φθίνουσιν νύκτες τε καὶ ἤματα δάκρυ χεούσῃ.
16,40,ὣς ἄρα φωνήσας οἱ ἐδέξατο χάλκεον ἔγχος·
16,41,αὐτὰρ ὅ γ’εἴσω ἴεν καὶ ὑπέρβη λάϊνον οὐδόν.
16,42,τῷ δ’ἕδρης ἐπιόντι πατὴρ ὑπόειξεν Ὀδυσσεύς·
16,43,Τηλέμαχος δ’ἑτέρωθεν ἐρήτυε φώνησέν τε·
16,44,"ἧσο, ξεῖν’· ἡμεῖς δὲ καὶ ἄλλοθι δήομεν ἕδρην"
16,45,σταθμῷ ἐν ἡμετέρῳ· πάρα δ’ἀνὴρ ὃς καταθήσει.
16,46,"ὣς φάθ’, ὁ δ’αὖτις ἰὼν κατ’ ἄρ’ ἕζετο· τῷ δὲ συβώτης."
16,47,χεῦεν ὕπο χλωρὰς ῥῶπας καὶ κῶας ὕπερθεν·
16,48,ἔνθα καθέζετ’ ἔπειτα Ὀδυσσῆος φίλος υἱός.
16,49,τοῖσιν δὲ κρειῶν πίνακας παρέθηκε συβώτης
16,50,"ὀπταλέων, ἅ ῥα τῇ προτέρῃ ὑπέλειπον ἔδοντες,"
16,51,"σῖτον δ’ἐσσυμένως παρενήνεεν ἐν κανέοισιν,"
16,52,ἐν δ’ἄρα κισσυβίῳ κίρνη μελιηδέα οἶνον·
16,53,αὐτὸς δ’ἀντίον ἷζεν Ὀδυσσῆος θείοιο.
16,54,οἱ δ’ἐπ’ ὀνείαθ’ ἑτοῖμα προκείμενα χεῖρας ἴαλλον.
16,55,"αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο,"
16,56,δὴ τότε Τηλέμαχος προσεφώνεε δῖον ὑφορβόν·
16,57,"ἄττα, πόθεν τοι ξεῖνος ὅδ’ ἵκετο; πῶς δέ ἑ ναῦται"
16,58,ἤγαγον εἰς Ἰθάκην; τίνες ἔμμεναι εὐχετόωντο;
16,59,οὐ μὲν γάρ τί ἑ πεζὸν ὀΐομαι ἐνθάδ’ ἱκέσθαι.
16,60,"τὸν δ’ἀπαμειβόμενος προσέφης, Εὔμαιε συβῶτα·"
16,61,"τοιγὰρ ἐγώ τοι, τέκνον, ἀληθέα πάντ’ ἀγορεύσω."
16,62,"ἐκ μὲν Κρητάων γένος εὔχεται εὐρειάων,"
16,63,φησὶ δὲ πολλὰ βροτῶν ἐπὶ ἄστεα δινηθῆναι
16,64,πλαζόμενος· ὣς γάρ οἱ ἐπέκλωσεν τά γε δαίμων.
16,65,νῦν αὖ Θεσπρωτῶν ἀνδρῶν παρὰ νηὸς ἀποδρὰς
16,66,"ἤλυθ’ ἐμὸν πρὸς σταθμόν, ἐγὼ δέ τοι ἐγγυαλίξω·"
16,67,ἔρξον ὅπως ἐθέλεις· ἱκέτης δέ τοι εὔχεται εἶναι.
16,68,τὸν δ’αὖ Τηλέμαχος πεπνυμένος ἀντίον ηὔδα·
16,69,"Εὔμαι’, ἦ μάλα τοῦτο ἔπος θυμαλγὲς ἔειπες·"
16,70,πῶς γὰρ δὴ τὸν ξεῖνον ἐγὼν ὑποδέξομαι οἴκῳ;
16,71,αὐτὸς μὲν νέος εἰμὶ καὶ οὔ πω χερσὶ πέποιθα
16,72,"ἄνδρ’ ἀπαμύνασθαι, ὅτε τις πρότερος χαλεπήνῃ·"
16,73,"μητρὶ δ’ἐμῇ δίχα θυμὸς ἐνὶ φρεσὶ μερμηρίζει,"
16,74,"ἢ αὐτοῦ παρ’ ἐμοί τε μένῃ καὶ δῶμα κομίζῃ,"
16,75,"εὐνήν τ’αἰδομένη πόσιος δήμοιό τε φῆμιν,"
16,76,ἦ ἤδη ἅμ’ ἕπηται Ἀχαιῶν ὅς τις ἄριστος
16,77,μνᾶται ἐνὶ μεγάροισιν ἀνὴρ καὶ πλεῖστα πόρῃσιν.
16,78,"ἀλλ’ ἤτοι τὸν ξεῖνον, ἐπεὶ τεὸν ἵκετο δῶμα,"
16,79,"ἕσσω μιν χλαῖνάν τε χιτῶνά τε, εἵματα καλά,"
16,80,"δώσω δὲ ξίφος ἄμφηκες καὶ ποσσὶ πέδιλα,"
16,81,πέμψω δ’ὅππῃ μιν κραδίη θυμός τε κελεύει.
16,82,"εἰ δ’ἐθέλεις, σὺ κόμισσον ἐνὶ σταθμοῖσιν ἐρύξας·"
16,83,εἵματα δ’ἐνθάδ’ ἐγὼ πέμψω καὶ σῖτον ἅπαντα
16,84,"ἔδμεναι, ὡς ἂν μή σε κατατρύχῃ καὶ ἑταίρους."
16,85,κεῖσε δ’ἂν οὔ μιν ἔγωγε μετὰ μνηστῆρας ἐῷμι
16,86,ἔρχεσθαι· λίην γὰρ ἀτάσθαλον ὕβριν ἔχουσι·
16,87,"μή μιν κερτομέωσιν, ἐμοὶ δ’ἄχος ἔσσεται αἰνόν."
