Title,Book,Line,Text
Od,10,90,ἐν στόματι προύχουσιν ἀραιὴ δ’εἴσοδός ἐστιν
Od,10,91,ἔνθ’ οἵ γ’εἴσω πάντες ἔχον νέας ἀμφιελίσσας
Od,10,92,αἱ μὲν ἄρ’ ἔντοσθεν λιμένος κοίλοιο δέδεντο
Od,10,93,πλησίαι οὐ μὲν γάρ ποτ’ ἀέξετο κῦμά γ’ἐν αὐτῷ
Od,10,94,οὔτε μέγ’ οὔτ’ ὀλίγον λευκὴ δ’ἦν ἀμφὶ γαλήνη
Od,10,95,αὐτὰρ ἐγὼν οἶος σχέθον ἔξω νῆα μέλαιναν
Od,10,96,αὐτοῦ ἐπ’ ἐσχατιῇ πέτρης ἐκ πείσματα δήσας
Od,10,97,ἔστην δὲ σκοπιὴν ἐς παιπαλόεσσαν ἀνελθών
Od,10,98,ἔνθα μὲν οὔτε βοῶν οὔτ’ ἀνδρῶν φαίνετο ἔργα
Od,10,99,καπνὸν δ’οἶον ὁρῶμεν ἀπὸ χθονὸς ἀΐσσοντα
Od,10,100,δὴ τότ’ ἐγὼν ἑτάρους προΐειν πεύθεσθαι ἰόντας
Od,10,101,οἵ τινες ἀνέρες εἶεν ἐπὶ χθονὶ σῖτον ἔδοντες
Od,10,102,ἄνδρε δύω κρίνας τρίτατον κήρυχ’ ἅμ’ ὀπάσσας
Od,10,103,οἱ δ’ἴσαν ἐκβάντες λείην ὁδόν ᾗ περ ἄμαξαι
Od,10,104,ἄστυδ’ ἀφ’ ὑψηλῶν ὀρέων καταγίνεον ὕλην
Od,10,105,κούρῃ δὲ ξύμβληντο πρὸ ἄστεος ὑδρευούσῃ
Od,10,106,θυγατέρ’ ἰφθίμῃ Λαιστρυγόνος Ἀντιφάταο
Od,10,107,ἡ μὲν ἄρ’ ἐς κρήνην κατεβήσετο καλλιρέεθρον
Od,10,108,Ἀρτακίην ἔνθεν γὰρ ὕδωρ προτὶ ἄστυ φέρεσκον
Od,10,109,οἱ δὲ παριστάμενοι προσεφώνεον ἔκ τ’ἐρέοντο
Od,10,110,ὅς τις τῶνδ’ εἴη βασιλεὺς καὶ οἷσιν ἀνάσσοι
Od,10,111,ἡ δὲ μάλ’ αὐτίκα πατρὸς ἐπέφραδεν ὑψερεφὲς δῶ
Od,10,112,οἱ δ’ἐπεὶ εἰσῆλθον κλυτὰ δώματα τὴν δὲ γυναῖκα
Od,10,113,εὗρον ὅσην τ’ὄρεος κορυφήν κατὰ δ’ἔστυγον αὐτήν
Od,10,114,ἡ δ’αἶψ’ ἐξ ἀγορῆς ἐκάλει κλυτὸν Ἀντιφατῆα
Od,10,115,ὃν πόσιν ὃς δὴ τοῖσιν ἐμήσατο λυγρὸν ὄλεθρον
Od,10,116,αὐτίχ’ ἕνα μάρψας ἑτάρων ὡπλίσσατο δεῖπνον
Od,10,117,τὼ δὲ δύ’ ἀΐξαντε φυγῇ ἐπὶ νῆας ἱκέσθην
Od,10,118,αὐτὰρ ὁ τεῦχε βοὴν διὰ ἄστεος οἱ δ’ἀΐοντες
Od,10,119,φοίτων ἴφθιμοι Λαιστρυγόνες ἄλλοθεν ἄλλος
Od,10,120,μυρίοι οὐκ ἄνδρεσσιν ἐοικότες ἀλλὰ Γίγασιν
Od,10,121,οἵ ῥ’ἀπὸ πετράων ἀνδραχθέσι χερμαδίοισι
Od,10,122,βάλλον ἄφαρ δὲ κακὸς κόναβος κατὰ νῆας ὀρώρει
Od,10,123,ἀνδρῶν ὀλλυμένων νηῶν θ’ἅμα ἀγνυμενάων
Od,10,124,ἰχθῦς δ’ὣς πείροντες ἀτερπέα δαῖτα φέροντο
Od,10,125,ὄφρ’ οἱ τοὺς ὄλεκον λιμένος πολυβενθέος ἐντός
Od,10,126,τόφρα δ’ἐγὼ ξίφος ὀξὺ ἐρυσσάμενος παρὰ μηροῦ
Od,10,127,τῷ ἀπὸ πείσματ’ ἔκοψα νεὸς κυανοπρῴροιο
Od,10,128,αἶψα δ’ἐμοῖς ἑτάροισιν ἐποτρύνας ἐκέλευσα
Od,10,129,ἐμβαλέειν κώπῃς ἵν’ ὑπὲκ κακότητα φύγοιμεν
Od,10,130,οἱ δ’ἅμα πάντες ἀνέρριψαν δείσαντες ὄλεθρον
Od,10,131,ἀσπασίως δ’ἐς πόντον ἐπηρεφέας φύγε πέτρας
Od,10,132,νηῦς ἐμή αὐτὰρ αἱ ἄλλαι ἀολλέες αὐτόθ’ ὄλοντο
Od,10,133,ἔνθεν δὲ προτέρω πλέομεν ἀκαχήμενοι ἦτορ
Od,10,134,ἄσμενοι ἐκ θανάτοιο φίλους ὀλέσαντες ἑταίρους
Od,10,135,Αἰαίην δ’ἐς νῆσον ἀφικόμεθ’ ἔνθα δ’ἔναιε
Od,10,136,Κίρκη ἐϋπλόκαμος δεινὴ θεὸς αὐδήεσσα
Od,10,137,αὐτοκασιγνήτη ὀλοόφρονος Αἰήταο
Od,10,138,ἄμφω δ’ἐκγεγάτην φαεσιμβρότου Ἠελίοιο
Od,10,139,μητρός τ’ἐκ Πέρσης τὴν Ὠκεανὸς τέκε παῖδα
Od,10,140,ἔνθα δ’ἐπ’ ἀκτῆς νηὶ κατηγαγόμεσθα σιωπῇ
Od,10,141,ναύλοχον ἐς λιμένα καί τις θεὸς ἡγεμόνευεν
Od,10,142,ἔνθα τότ’ ἐκβάντες δύο τ’ἤματα καὶ δύο νύκτας
Od,10,143,κείμεθ’ ὁμοῦ καμάτῳ τε καὶ ἄλγεσι θυμὸν ἔδοντες
Od,10,144,ἀλλ’ ὅτε δὴ τρίτον ἦμαρ ἐϋπλόκαμος τέλεσ’ Ἠώς
Od,10,145,καὶ τότ’ ἐγὼν ἐμὸν ἔγχος ἑλὼν καὶ φάσγανον ὀξὺ
Od,10,146,καρπαλίμως παρὰ νηὸς ἀνήϊον ἐς περιωπήν
Od,10,147,εἴ πως ἔργα ἴδοιμι βροτῶν ἐνοπήν τε πυθοίμην
Od,10,148,ἔστην δὲ σκοπιὴν ἐς παιπαλόεσσαν ἀνελθών
Od,10,149,καί μοι ἐείσατο καπνὸς ἀπὸ χθονὸς εὐρυοδείης
Od,10,150,Κίρκης ἐν μεγάροισι διὰ δρυμὰ πυκνὰ καὶ ὕλην
Od,10,151,μερμήριξα δ’ἔπειτα κατὰ φρένα καὶ κατὰ θυμὸν
Od,10,152,ἐλθεῖν ἠδὲ πυθέσθαι ἐπεὶ ἴδον αἴθοπα καπνόν
Od,10,153,ὧδε δέ μοι φρονέοντι δοάσσατο κέρδιον εἶναι
Od,10,154,πρῶτ’ ἐλθόντ’ ἐπὶ νῆα θοὴν καὶ θῖνα θαλάσσης
Od,10,155,δεῖπνον ἑταίροισιν δόμεναι προέμεν τε πυθέσθαι
Od,10,156,ἀλλ’ ὅτε δὴ σχεδὸν ἦα κιὼν νεὸς ἀμφιελίσσης
Od,10,157,καὶ τότε τίς με θεῶν ὀλοφύρατο μοῦνον ἐόντα
Od,10,158,ὅς ῥά μοι ὑψίκερων ἔλαφον μέγαν εἰς ὁδὸν αὐτὴν
Od,10,159,ἧκεν ὁ μὲν ποταμόνδε κατήϊεν ἐκ νομοῦ ὕλης
Od,10,160,πιόμενος δὴ γάρ μιν ἔχεν μένος ἠελίοιο
Od,10,161,τὸν δ’ἐγὼ ἐκβαίνοντα κατ’ ἄκνηστιν μέσα νῶτα
Od,10,162,πλῆξα τὸ δ’ἀντικρὺ δόρυ χάλκεον ἐξεπέρησε
Od,10,163,κὰδ δ’ἔπεσ’ ἐν κονίῃσι μακών ἀπὸ δ’ἔπτατο θυμός
Od,10,164,τῷ δ’ἐγὼ ἐμβαίνων δόρυ χάλκεον ἐξ ὠτειλῆς
Od,10,165,εἰρυσάμην τὸ μὲν αὖθι κατακλίνας ἐπὶ γαίῃ
Od,10,166,εἴασ’ αὐτὰρ ἐγὼ σπασάμην ῥῶπάς τε λύγους τε
Od,10,167,πεῖσμα δ’ὅσον τ’ὄργυιαν ἐϋστρεφὲς ἀμφοτέρωθεν
Od,10,168,πλεξάμενος συνέδησα πόδας δεινοῖο πελώρου
Od,10,169,βῆν δὲ καταλοφάδια φέρων ἐπὶ νῆα μέλαιναν
Od,10,170,ἔγχει ἐρειδόμενος ἐπεὶ οὔ πως ἦεν ἐπ’ ὤμου
Od,10,171,χειρὶ φέρειν ἑτέρῃ μάλα γὰρ μέγα θηρίον ἦεν
Od,10,172,κὰδ’ δ’ἔβαλον προπάροιθε νεώς ἀνέγειρα δ’ἑταίρους
Od,10,173,μειλιχίοις ἐπέεσσι παρασταδὸν ἄνδρα ἕκαστον
Od,10,174,ὦ φίλοι οὐ γάρ πω καταδυσόμεθ’ ἀχνύμενοί περ
Od,10,175,εἰς Ἀΐδαο δόμους πρὶν μόρσιμον ἦμαρ ἐπέλθῃ
Od,10,176,ἀλλ’ ἄγετ’ ὄφρ’ ἐν νηὶ θοῇ βρῶσίς τε πόσις τε
Od,10,177,μνησόμεθα βρώμης μηδὲ τρυχώμεθα λιμῷ
Od,10,178,ὣς ἐφάμην οἱ δ’ὦκα ἐμοῖς ἐπέεσσι πίθοντο
Od,10,179,ἐκ δὲ καλυψάμενοι παρὰ θῖν’ ἁλὸς ἀτρυγέτοιο
Od,10,180,θηήσαντ’ ἔλαφον μάλα γὰρ μέγα θηρίον ἦεν
Od,10,181,αὐτὰρ ἐπεὶ τάρπησαν ὁρώμενοι ὀφθαλμοῖσι
Od,10,182,χεῖρας νιψάμενοι τεύχοντ’ ἐρικυδέα δαῖτα
Od,10,183,ὣς τότε μὲν πρόπαν ἦμαρ ἐς ἠέλιον καταδύντα
Od,10,184,ἥμεθα δαινύμενοι κρέα τ’ἄσπετα καὶ μέθυ ἡδύ
Od,10,185,ἦμος δ’ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε
Od,10,186,δὴ τότε κοιμήθημεν ἐπὶ ῥηγμῖνι θαλάσσης
Od,10,187,ἦμος δ’ἠριγένεια φάνη ῥοδοδάκτυλος Ἠώς
Od,10,188,καὶ τότ’ ἐγὼν ἀγορὴν θέμενος μετὰ πᾶσιν ἔειπον
Od,10,189,κέκλυτέ μευ μύθων κακά περ πάσχοντες ἑταῖροι
Od,10,190,ὦ φίλοι οὐ γάρ τ’ἴδμεν ὅπῃ ζόφος οὐδ’ ὅπῃ ἠώς
Od,10,191,οὐδ’ ὅπῃ ἠέλιος φαεσίμβροτος εἶσ’ ὑπὸ γαῖαν
Od,10,192,οὐδ’ ὅπῃ ἀννεῖται ἀλλὰ φραζώμεθα θᾶσσον
Od,10,193,εἴ τις ἔτ’ ἔσται μῆτις ἐγὼ δ’οὐκ οἴομαι εἶναι
Od,10,194,εἶδον γὰρ σκοπιὴν ἐς παιπαλόεσσαν ἀνελθὼν
Od,10,195,νῆσον τὴν πέρι πόντος ἀπείριτος ἐστεφάνωται
Od,10,196,αὐτὴ δὲ χθαμαλὴ κεῖται καπνὸν δ’ἐνὶ μέσσῃ
Od,10,197,ἔδρακον ὀφθαλμοῖσι διὰ δρυμὰ πυκνὰ καὶ ὕλην
Od,10,198,ὣς ἐφάμην τοῖσιν δὲ κατεκλάσθη φίλον ἦτορ
Od,10,199,μνησαμένοις ἔργων Λαιστρυγόνος Ἀντιφάταο
Od,10,200,Κύκλωπός τε βίης μεγαλήτορος ἀνδροφάγοιο
Od,10,201,κλαῖον δὲ λιγέως θαλερὸν κατὰ δάκρυ χέοντες
Od,10,202,ἀλλ’ οὐ γάρ τις πρῆξις ἐγίνετο μυρομένοισιν
Od,10,203,αὐτὰρ ἐγὼ δίχα πάντας ἐϋκνήμιδας ἑταίρους
Od,10,204,ἠρίθμεον ἀρχὸν δὲ μετ’ ἀμφοτέροισιν ὄπασσα
Od,10,205,τῶν μὲν ἐγὼν ἦρχον τῶν δ’Εὐρύλοχος θεοειδής
Od,10,206,κλήρους δ’ἐν κυνέῃ χαλκήρεϊ πάλλομεν ὦκα
Od,10,207,ἐκ δ’ἔθορε κλῆρος μεγαλήτορος Εὐρυλόχοιο
Od,10,208,βῆ δ’ἰέναι ἅμα τῷ γε δύω καὶ εἴκοσ’ ἑταῖροι
Od,10,209,κλαίοντες κατὰ δ’ἄμμε λίπον γοόωντας ὄπισθεν
Od,10,210,εὗρον δ’ἐν βήσσῃσι τετυγμένα δώματα Κίρκης
Od,10,211,ξεστοῖσιν λάεσσι περισκέπτῳ ἐνὶ χώρῳ
Od,10,212,ἀμφὶ δέ μιν λύκοι ἦσαν ὀρέστεροι ἠδὲ λέοντες
Od,10,213,τοὺς αὐτὴ κατέθελξεν ἐπεὶ κακὰ φάρμακ’ ἔδωκεν
Od,10,214,οὐδ’ οἵ γ’ὡρμήθησαν ἐπ’ ἀνδράσιν ἀλλ’ ἄρα τοί γε
Od,10,215,οὐρῇσιν μακρῇσι περισσαίνοντες ἀνέσταν
Od,10,216,ὡς δ’ὅτ’ ἂν ἀμφὶ ἄνακτα κύνες δαίτηθεν ἰόντα
Od,10,217,σαίνωσ’ αἰεὶ γάρ τε φέρει μειλίγματα θυμοῦ
Od,10,218,ὣς τοὺς ἀμφὶ λύκοι κρατερώνυχες ἠδὲ λέοντες
Od,10,219,σαῖνον τοὶ δ’ἔδδεισαν ἐπεὶ ἴδον αἰνὰ πέλωρα
Od,10,220,ἔσταν δ’εἰνὶ θύρῃσι θεᾶς καλλιπλοκάμοιο
Od,10,221,Κίρκης δ’ἔνδον ἄκουον ἀειδούσης ὀπὶ καλῇ
Od,10,222,ἱστὸν ἐποιχομένης μέγαν ἄμβροτον οἷα θεάων
Od,10,223,λεπτά τε καὶ χαρίεντα καὶ ἀγλαὰ ἔργα πέλονται
Od,10,224,τοῖσι δὲ μύθων ἦρχε Πολίτης ὄρχαμος ἀνδρῶν
Od,10,225,ὅς μοι κήδιστος ἑτάρων ἦν κεδνότατός τε
Od,10,226,ὦ φίλοι ἔνδον γάρ τις ἐποιχομένη μέγαν ἱστὸν
Od,10,227,καλὸν ἀοιδιάει δάπεδον δ’ἅπαν ἀμφιμέμυκεν
Od,10,228,ἢ θεὸς ἠὲ γυνή ἀλλὰ φθεγγώμεθα θᾶσσον
Od,10,229,ὣς ἄρ’ ἐφώνησεν τοὶ δ’ἐφθέγγοντο καλεῦντες
Od,10,230,ἡ δ’αἶψ’ ἐξελθοῦσα θύρας ὤϊξε φαεινὰς
Od,10,231,καὶ κάλει οἱ δ’ἅμα πάντες ἀϊδρείῃσιν ἕποντο
Od,10,232,Εὐρύλοχος δ’ὑπέμεινεν ὀΐσατο γὰρ δόλον εἶναι
Od,10,233,εἷσεν δ’εἰσαγαγοῦσα κατὰ κλισμούς τε θρόνους τε
Od,10,234,ἐν δέ σφιν τυρόν τε καὶ ἄλφιτα καὶ μέλι χλωρὸν
Od,10,235,οἴνῳ Πραμνείῳ ἐκύκα ἀνέμισγε δὲ σίτῳ
Od,10,236,φάρμακα λύγρ’ ἵνα πάγχυ λαθοίατο πατρίδος αἴης
Od,10,237,αὐτὰρ ἐπεὶ δῶκέν τε καὶ ἔκπιον αὐτίκ’ ἔπειτα
Od,10,238,ῥάβδῳ πεπληγυῖα κατὰ συφεοῖσιν ἐέργνυ
Od,10,239,οἱ δὲ συῶν μὲν ἔχον κεφαλὰς φωνήν τε τρίχας τε
Od,10,240,καὶ δέμας αὐτὰρ νοῦς ἦν ἔμπεδος ὡς τὸ πάρος περ
Od,10,241,ὣς οἱ μὲν κλαίοντες ἐέρχατο τοῖσι δὲ Κίρκη
Od,10,242,πάρ ἄκυλον βάλανόν τ’ἔβαλεν καρπόν τε κρανείης
Od,10,243,ἔδμεναι οἷα σύες χαμαιευνάδες αἰὲν ἔδουσιν
Od,10,244,Εὐρύλοχος δ’αἶψ’ ἦλθε θοὴν ἐπὶ νῆα μέλαιναν
Od,10,245,ἀγγελίην ἑτάρων ἐρέων καὶ ἀδευκέα πότμον
Od,10,246,οὐδέ τι ἐκφάσθαι δύνατο ἔπος ἱέμενός περ
Od,10,247,κῆρ ἄχεϊ μεγάλῳ βεβολημένος ἐν δέ οἱ ὄσσε
Od,10,248,δακρυόφιν πίμπλαντο γόον δ’ὠΐετο θυμός
Od,10,249,ἀλλ’ ὅτε δή μιν πάντες ἀγαζόμεθ’ ἐξερέοντες
Od,10,250,καὶ τότε τῶν ἄλλων ἑτάρων κατέλεξεν ὄλεθρον
Od,10,251,ᾔομεν ὡς ἐκέλευες ἀνὰ δρυμά φαίδιμ’ Ὀδυσσεῦ
Od,10,252,εὕρομεν ἐν βήσσῃσι τετυγμένα δώματα καλὰ
Od,10,253,ξεστοῖσιν λάεσσι περισκέπτῳ ἐνὶ χώρῳ
Od,10,254,ἔνθα δέ τις μέγαν ἱστὸν ἐποιχομένη λίγ’ ἄειδεν
Od,10,255,ἢ θεὸς ἠὲ γυνή τοὶ δ’ἐφθέγγοντο καλεῦντες
Od,10,256,ἡ δ’αἶψ’ ἐξελθοῦσα θύρας ὤϊξε φαεινὰς
Od,10,257,καὶ κάλει οἱ δ’ἅμα πάντες ἀϊδρείῃσιν ἕποντο
Od,10,258,αὐτὰρ ἐγὼν ὑπέμεινα ὀϊσάμενος δόλον εἶναι
Od,10,259,οἱ δ’ἅμ’ ἀϊστώθησαν ἀολλέες οὐδέ τις αὐτῶν
Od,10,260,ἐξεφάνη δηρὸν δὲ καθήμενος ἐσκοπίαζον
Od,10,261,ὣς ἔφατ’ αὐτὰρ ἐγὼ περὶ μὲν ξίφος ἀργυρόηλον
Od,10,262,ὤμοιϊν βαλόμην μέγα χάλκεον ἀμφὶ δὲ τόξα
Od,10,263,τὸν δ’αἶψ’ ἠνώγεα αὐτὴν ὁδὸν ἡγήσασθαι
Od,10,264,αὐτὰρ ὅ γ’ἀμφοτέρῃσι λαβὼν ἐλλίσσετο γούνων
Od,10,265,καί μ’ὀλοφυρόμενος ἔπεα πτερόεντα προσηύδα
Od,10,266,μή μ’ἄγε κεῖσ’ ἀέκοντα διοτρεφές ἀλλὰ λίπ’ αὐτοῦ
Od,10,267,οἶδα γάρ ὡς οὔτ’ αὐτὸς ἐλεύσεαι οὔτε τιν’ ἄλλον
Od,10,268,ἄξεις σῶν ἑτάρων ἀλλὰ ξὺν τοίσδεσι θᾶσσον
Od,10,269,φεύγωμεν ἔτι γάρ κεν ἀλύξαιμεν κακὸν ἦμαρ
Od,10,270,ὣς ἔφατ’ αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον
Od,10,271,Εὐρύλοχ’ ἤτοι μὲν σὺ μέν’ αὐτοῦ τῷδ’ ἐνὶ χώρῳ
Od,10,272,ἔσθων καὶ πίνων κοίλῃ παρὰ νηὶ μελαίνῃ
Od,10,273,αὐτὰρ ἐγὼν εἶμι κρατερὴ δέ μοι ἔπλετ’ ἀνάγκη
Od,10,274,ὣς εἰπὼν παρὰ νηὸς ἀπήϊον ἠδὲ θαλάσσης
Od,10,275,ἀλλ’ ὅτε δὴ ἄρ’ ἔμελλον ἰὼν ἱερὰς ἀνὰ βήσσας
Od,10,276,Κίρκης ἵξεσθαι πολυφαρμάκου ἐς μέγα δῶμα
Od,10,277,ἔνθα μοι Ἑρμείας χρυσόρραπις ἀντεβόλησεν
Od,10,278,ἐρχομένῳ πρὸς δῶμα νεηνίῃ ἀνδρὶ ἐοικώς
Od,10,279,πρῶτον ὑπηνήτῃ τοῦ περ χαριεστάτη ἥβη
Od,10,280,ἔν τ’ἄρα μοι φῦ χειρί ἔπος τ’ἔφατ’ ἔκ τ’ὀνόμαζε
Od,10,281,πῇ δ’αὖτ’ ὦ δύστηνε δι’ ἄκριας ἔρχεαι οἶος
Od,10,282,χώρου ἄϊδρις ἐών; ἕταροι δέ τοι οἵδ’ ἐνὶ Κίρκης
Od,10,283,ἔρχαται ὥς τε σύες πυκινοὺς κευθμῶνας ἔχοντες
Od,10,284,ἦ τοὺς λυσόμενος δεῦρ’ ἔρχεαι; οὐδέ σέ φημι
Od,10,285,αὐτὸν νοστήσειν μενέεις δὲ σύ γ’ἔνθα περ ἄλλοι
Od,10,286,ἀλλ’ ἄγε δή σε κακῶν ἐκλύσομαι ἠδὲ σαώσω
Od,10,287,τῆ τόδε φάρμακον ἐσθλὸν ἔχων ἐς δώματα Κίρκης
Od,10,288,ἔρχευ ὅ κέν τοι κρατὸς ἀλάλκῃσιν κακὸν ἦμαρ
Od,10,289,πάντα δέ τοι ἐρέω ὀλοφώϊα δήνεα Κίρκης
Od,10,290,τεύξει τοι κυκεῶ βαλέει δ’ἐν φάρμακα σίτῳ
Od,10,291,ἀλλ’ οὐδ’ ὣς θέλξαι σε δυνήσεται οὐ γὰρ ἐάσει
Od,10,292,φάρμακον ἐσθλόν ὅ τοι δώσω ἐρέω δὲ ἕκαστα
Od,10,293,ὁππότε κεν Κίρκη σ’ἐλάσῃ περιμήκεϊ ῥάβδῳ
Od,10,294,δὴ τότε σὺ ξίφος ὀξὺ ἐρυσσάμενος παρὰ μηροῦ
Od,10,295,Κίρκῃ ἐπαΐξαι ὥς τε κτάμεναι μενεαίνων
Od,10,296,ἡ δέ σ’ὑποδδείσασα κελήσεται εὐνηθῆναι
Od,10,297,ἔνθα σὺ μηκέτ’ ἔπειτ’ ἀπανήνασθαι θεοῦ εὐνήν
Od,10,298,ὄφρα κέ τοι λύσῃ θ’ἑτάρους αὐτόν τε κομίσσῃ
Od,10,299,ἀλλὰ κέλεσθαί μιν μακάρων μέγαν ὅρκον ὀμόσσαι
Od,10,300,μή τί τοι αὐτῷ πῆμα κακὸν βουλευσέμεν ἄλλο
Od,10,301,μή σ’ἀπογυμνωθέντα κακὸν καὶ ἀνήνορα θήῃ
Od,10,302,ὣς ἄρα φωνήσας πόρε φάρμακον ἀργεϊφόντης
Od,10,303,ἐκ γαίης ἐρύσας καί μοι φύσιν αὐτοῦ ἔδειξε
Od,10,304,ῥίζῃ μὲν μέλαν ἔσκε γάλακτι δὲ εἴκελον ἄνθος
Od,10,305,μῶλυ δέ μιν καλέουσι θεοί χαλεπὸν δέ τ’ὀρύσσειν
Od,10,306,ἀνδράσι γε θνητοῖσι θεοὶ δέ τε πάντα δύνανται
Od,10,307,Ἑρμείας μὲν ἔπειτ’ ἀπέβη πρὸς μακρὸν Ὄλυμπον
Od,10,308,νῆσον ἀν’ ὑλήεσσαν ἐγὼ δ’ἐς δώματα Κίρκης
Od,10,309,ἤϊα πολλὰ δέ μοι κραδίη πόρφυρε κιόντι
Od,10,310,ἔστην δ’εἰνὶ θύρῃσι θεᾶς καλλιπλοκάμοιο
Od,10,311,ἔνθα στὰς ἐβόησα θεὰ δέ μευ ἔκλυεν αὐδῆς
Od,10,312,ἡ δ’αἶψ’ ἐξελθοῦσα θύρας ὤϊξε φαεινὰς
Od,10,313,καὶ κάλει αὐτὰρ ἐγὼν ἑπόμην ἀκαχήμενος ἦτορ
Od,10,314,εἷσε δέ μ’εἰσαγαγοῦσα ἐπὶ θρόνου ἀργυροήλου
Od,10,315,καλοῦ δαιδαλέου ὑπὸ δὲ θρῆνυς ποσὶν ἦεν
Od,10,316,τεῦχε δέ μοι κυκεῶ χρυσέῳ δέπᾳ ὄφρα πίοιμι
Od,10,317,ἐν δέ τε φάρμακον ἧκε κακὰ φρονέουσ’ ἐνὶ θυμῷ
Od,10,318,αὐτὰρ ἐπεὶ δῶκέν τε καὶ ἔκπιον οὐδέ μ’ἔθελξε
Od,10,319,ῥάβδῳ πεπληγυῖα ἔπος τ’ἔφατ’ ἔκ τ’ὀνόμαζεν
Od,10,320,ἔρχεο νῦν συφεόνδε μετ’ ἄλλων λέξο ἑταίρων
Od,10,321,ὣς φάτ’ ἐγὼ δ’ἄορ ὀξὺ ἐρυσσάμενος παρὰ μηροῦ
Od,10,322,Κίρκῃ ἐπήϊξα ὥς τε κτάμεναι μενεαίνων
Od,10,323,ἡ δὲ μέγα ἰάχουσα ὑπέδραμε καὶ λάβε γούνων
Od,10,324,καί μ’ὀλοφυρομένη ἔπεα πτερόεντα προσηύδα
Od,10,325,τίς πόθεν εἰς ἀνδρῶν; πόθι τοι πόλις ἠδὲ τοκῆες;
Od,10,326,θαῦμά μ’ἔχει ὡς οὔ τι πιὼν τάδε φάρμακ’ ἐθέλχθης
Od,10,327,οὐδὲ γὰρ οὐδέ τις ἄλλος ἀνὴρ τάδε φάρμακ’ ἀνέτλη
Od,10,328,ὅς κε πίῃ καὶ πρῶτον ἀμείψεται ἕρκος ὀδόντων
Od,10,329,σοὶ δέ τις ἐν στήθεσσιν ἀκήλητος νόος ἐστίν
Od,10,330,ἦ σύ γ’Ὀδυσσεύς ἐσσι πολύτροπος ὅν τέ μοι αἰεὶ
Od,10,331,φάσκεν ἐλεύσεσθαι χρυσόρραπις ἀργεϊφόντης
Od,10,332,ἐκ Τροίης ἀνιόντα θοῇ σὺν νηὶ μελαίνῃ
Od,10,333,ἀλλ’ ἄγε δὴ κολεῷ μὲν ἄορ θέο νῶϊ δ’ἔπειτα
Od,10,334,εὐνῆς ἡμετέρης ἐπιβείομεν ὄφρα μιγέντε
Od,10,335,εὐνῇ καὶ φιλότητι πεποίθομεν ἀλλήλοισιν
Od,10,336,ὣς ἔφατ’ αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον
Od,10,337,ὦ Κίρκη πῶς γάρ με κέλῃ σοὶ ἤπιον εἶναι
Od,10,338,ἥ μοι σῦς μὲν ἔθηκας ἐνὶ μεγάροισιν ἑταίρους
Od,10,339,αὐτὸν δ’ἐνθάδ’ ἔχουσα δολοφρονέουσα κελεύεις
Od,10,340,ἐς θάλαμόν τ’ἰέναι καὶ σῆς ἐπιβήμεναι εὐνῆς
Od,10,341,ὄφρα με γυμνωθέντα κακὸν καὶ ἀνήνορα θήῃς
Od,10,342,οὐδ’ ἂν ἔγωγ’ ἐθέλοιμι τεῆς ἐπιβήμεναι εὐνῆς
Od,10,343,εἰ μή μοι τλαίης γε θεά μέγαν ὅρκον ὀμόσσαι
Od,10,344,μή τί μοι αὐτῷ πῆμα κακὸν βουλευσέμεν ἄλλο
Od,10,345,ὣς ἐφάμην ἡ δ’αὐτίκ’ ἀπώμνυεν ὡς ἐκέλευον
Od,10,346,αὐτὰρ ἐπεί ῥ’ὄμοσέν τε τελεύτησέν τε τὸν ὅρκον
Od,10,347,καὶ τότ’ ἐγὼ Κίρκης ἐπέβην περικαλλέος εὐνῆς
Od,10,348,ἀμφίπολοι δ’ἄρα τέως μὲν ἐνὶ μεγάροισι πένοντο
Od,10,349,τέσσαρες αἵ οἱ δῶμα κάτα δρήστειραι ἔασι
Od,10,350,γίνονται δ’ἄρα ταί γ’ἔκ τε κρηνέων ἀπό τ’ἀλσέ
Od,10,351,ἔκ θ’ἱερῶν ποταμῶν οἵ τ’εἰς ἅλαδε προρέουσι
Od,10,352,τάων ἡ μὲν ἔβαλλε θρόνοις ἔνι ῥήγεα καλὰ
Od,10,353,πορφύρεα καθύπερθ’ ὑπένερθε δὲ λῖθ’ ὑπέβαλλεν
Od,10,354,ἡ δ’ἑτέρη προπάροιθε θρόνων ἐτίταινε τραπέζας
Od,10,355,ἀργυρέας ἐπὶ δέ σφι τίθει χρύσεια κάνεια
Od,10,356,ἡ δὲ τρίτη κρητῆρι μελίφρονα οἶνον ἐκίρνα
Od,10,357,ἡδὺν ἐν ἀργυρέῳ νέμε δὲ χρύσεια κύπελλα
Od,10,358,ἡ δὲ τετάρτη ὕδωρ ἐφόρει καὶ πῦρ ἀνέκαιε
Od,10,359,πολλὸν ὑπὸ τρίποδι μεγάλῳ ἰαίνετο δ’ὕδωρ
Od,10,360,αὐτὰρ ἐπεὶ δὴ ζέσσεν ὕδωρ ἐνὶ ἤνοπι χαλκῷ
Od,10,361,ἔς ῥ’ἀσάμινθον ἕσασα λό’ ἐκ τρίποδος μεγάλοιο
