Title,Book,Line,Text
Il,16,272,Ἀργείων παρὰ νηυσὶ καὶ ἀγχέμαχοι θεράποντες
Il,16,273,γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
Il,16,274,ἣν ἄτην ὅ τ’ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν
Il,16,275,ὣς εἰπὼν ὄτρυνε μένος καὶ θυμὸν ἑκάστου
Il,16,276,ἐν δ’ἔπεσον Τρώεσσιν ἀολλέες ἀμφὶ δὲ νῆες
Il,16,277,σμερδαλέον κονάβησαν ἀϋσάντων ὑπ’ Ἀχαιῶν
Il,16,278,Τρῶες δ’ὡς εἴδοντο Μενοιτίου ἄλκιμον υἱὸν
Il,16,279,αὐτὸν καὶ θεράποντα σὺν ἔντεσι μαρμαίροντας
Il,16,280,πᾶσιν ὀρίνθη θυμός ἐκίνηθεν δὲ φάλαγγες
Il,16,281,ἐλπόμενοι παρὰ ναῦφι ποδώκεα Πηλεΐωνα
Il,16,282,μηνιθμὸν μὲν ἀπορρῖψαι φιλότητα δ’ἑλέσθαι
Il,16,283,πάπτηνεν δὲ ἕκαστος ὅπῃ φύγοι αἰπὺν ὄλεθρον
Il,16,284,Πάτροκλος δὲ πρῶτος ἀκόντισε δουρὶ φαεινῷ
Il,16,285,ἀντικρὺ κατὰ μέσσον ὅθι πλεῖστοι κλονέοντο
Il,16,286,νηῒ πάρα πρυμνῇ μεγαθύμου Πρωτεσιλάου
Il,16,287,καὶ βάλε Πυραίχμην ὃς Παίονας ἱπποκορυστὰς
Il,16,288,ἤγαγεν ἐξ Ἀμυδῶνος ἀπ’ Ἀξιοῦ εὐρὺ ῥέοντος
Il,16,289,τὸν βάλε δεξιὸν ὦμον ὃ δ’ὕπτιος ἐν κονίῃσι
Il,16,290,κάππεσεν οἰμώξας ἕταροι δέ μιν ἀμφεφόβηθεν
Il,16,291,Παίονες ἐν γὰρ Πάτροκλος φόβον ἧκεν ἅπασιν
Il,16,292,ἡγεμόνα κτείνας ὃς ἀριστεύεσκε μάχεσθαι
Il,16,293,ἐκ νηῶν δ’ἔλασεν κατὰ δ’ἔσβεσεν αἰθόμενον πῦρ
Il,16,294,ἡμιδαὴς δ’ἄρα νηῦς λίπετ’ αὐτόθι τοὶ δὲ φόβηθεν
Il,16,295,Τρῶες θεσπεσίῳ ὁμάδῳ Δαναοὶ δ’ἐπέχυντο
Il,16,296,νῆας ἀνὰ γλαφυράς ὅμαδος δ’ἀλίαστος ἐτύχθη
Il,16,297,ὡς δ’ὅτ’ ἀφ’ ὑψηλῆς κορυφῆς ὄρεος μεγάλοιο
Il,16,298,κινήσῃ πυκινὴν νεφέλην στεροπηγερέτα Ζεύς
Il,16,299,ἔκ τ’ἔφανεν πᾶσαι σκοπιαὶ καὶ πρώονες ἄκροι
Il,16,300,καὶ νάπαι οὐρανόθεν δ’ἄρ’ ὑπερράγη ἄσπετος αἰθήρ
Il,16,301,ὣς Δαναοὶ νηῶν μὲν ἀπωσάμενοι δήιον πῦρ*
Il,16,302,τυτθὸν ἀνέπνευσαν πολέμου δ’οὐ γίγνετ’ ἐρωή
Il,16,303,οὐ γάρ πώ τι Τρῶες ἀρηϊφίλων ὑπ’ Ἀχαιῶν
Il,16,304,προτροπάδην φοβέοντο μελαινάων ἀπὸ νηῶν
Il,16,305,ἀλλ’ ἔτ’ ἄρ’ ἀνθίσταντο νεῶν δ’ὑπόεικον ἀνάγκῃ
Il,16,306,ἔνθα δ’ἀνὴρ ἕλεν ἄνδρα κεδασθείσης ὑσμίνης
Il,16,307,ἡγεμόνων πρῶτος δὲ Μενοιτίου ἄλκιμος υἱὸς
Il,16,308,αὐτίκ’ ἄρα στρεφθέντος Ἀρηϊλύκου βάλε μηρὸν
Il,16,309,ἔγχεϊ ὀξυόεντι διὰ πρὸ δὲ χαλκὸν ἔλασσε
Il,16,310,ῥῆξεν δ’ὀστέον ἔγχος ὃ δὲ πρηνὴς ἐπὶ γαίῃ
Il,16,311,κάππεσ’ ἀτὰρ Μενέλαος ἀρήϊος οὖτα Θόαντα
Il,16,312,στέρνον γυμνωθέντα παρ’ ἀσπίδα λῦσε δὲ γυῖα
Il,16,313,Φυλεΐδης δ’Ἄμφικλον ἐφορμηθέντα δοκεύσας
Il,16,314,ἔφθη ὀρεξάμενος πρυμνὸν σκέλος ἔνθα πάχιστος
Il,16,315,μυὼν ἀνθρώπου πέλεται περὶ δ’ἔγχεος αἰχμῇ
Il,16,316,νεῦρα διεσχίσθη τὸν δὲ σκότος ὄσσε κάλυψε
Il,16,317,Νεστορίδαι δ’ὃ μὲν οὔτασ’ Ἀτύμνιον ὀξέϊ δουρὶ
Il,16,318,Ἀντίλοχος λαπάρης δὲ διήλασε χάλκεον ἔγχος
Il,16,319,ἤριπε δὲ προπάροιθε Μάρις δ’αὐτοσχεδὰ δουρὶ
Il,16,320,Ἀντιλόχῳ ἐπόρουσε κασιγνήτοιο χολωθεὶς
Il,16,321,στὰς πρόσθεν νέκυος τοῦ δ’ἀντίθεος Θρασυμήδης
Il,16,322,ἔφθη ὀρεξάμενος πρὶν οὐτάσαι οὐδ’ ἀφάμαρτεν
Il,16,323,ὦμον ἄφαρ πρυμνὸν δὲ βραχίονα δουρὸς ἀκωκὴ
Il,16,324,δρύψ’ ἀπὸ μυώνων ἀπὸ δ’ὀστέον ἄχρις ἄραξε
Il,16,325,δούπησεν δὲ πεσών κατὰ δὲ σκότος ὄσσε κάλυψεν
Il,16,326,ὣς τὼ μὲν δοιοῖσι κασιγνήτοισι δαμέντε
Il,16,327,βήτην εἰς Ἔρεβος Σαρπηδόνος ἐσθλοὶ ἑταῖροι
Il,16,328,υἷες ἀκοντισταὶ Ἀμισωδάρου ὅς ῥα Χίμαιραν
Il,16,329,θρέψεν ἀμαιμακέτην πολέσιν κακὸν ἀνθρώποισιν
Il,16,330,Αἴας δὲ Κλεόβουλον Ὀϊλιάδης ἐπορούσας
Il,16,331,ζωὸν ἕλε βλαφθέντα κατὰ κλόνον ἀλλά οἱ αὖθι
Il,16,332,λῦσε μένος πλήξας ξίφει αὐχένα κωπήεντι
Il,16,333,πᾶν δ’ὑπεθερμάνθη ξίφος αἵματι τὸν δὲ κατ’ ὄσσε
Il,16,334,ἔλλαβε πορφύρεος θάνατος καὶ μοῖρα κραταιή
Il,16,335,Πηνέλεως δὲ Λύκων τε συνέδραμον ἔγχεσι μὲν γὰρ
Il,16,336,ἤμβροτον ἀλλήλων μέλεον δ’ἠκόντισαν ἄμφω
Il,16,337,τὼ δ’αὖτις ξιφέεσσι συνέδραμον ἔνθα Λύκων μὲν
Il,16,338,ἱπποκόμου κόρυθος φάλον ἤλασεν ἀμφὶ δὲ καυλὸν
Il,16,339,φάσγανον ἐρραίσθη ὃ δ’ὑπ’ οὔατος αὐχένα θεῖνε
Il,16,340,Πηνέλεως πᾶν δ’εἴσω ἔδυ ξίφος ἔσχεθε δ’οἶον
Il,16,341,δέρμα παρηέρθη δὲ κάρη ὑπέλυντο δὲ γυῖα
Il,16,342,Μηριόνης δ’Ἀκάμαντα κιχεὶς ποσὶ καρπαλίμοισι
Il,16,343,νύξ’ ἵππων ἐπιβησόμενον κατὰ δεξιὸν ὦμον
Il,16,344,ἤριπε δ’ἐξ ὀχέων κατὰ δ’ὀφθαλμῶν κέχυτ’ ἀχλύς
Il,16,345,Ἰδομενεὺς δ’Ἐρύμαντα κατὰ στόμα νηλέϊ χαλκῷ
Il,16,346,νύξε τὸ δ’ἀντικρὺ δόρυ χάλκεον ἐξεπέρησε
Il,16,347,νέρθεν ὑπ’ ἐγκεφάλοιο κέασσε δ’ἄρ’ ὀστέα λευκά
Il,16,348,ἐκ δ’ἐτίναχθεν ὀδόντες ἐνέπλησθεν δέ οἱ ἄμφω
Il,16,349,αἵματος ὀφθαλμοί τὸ δ’ἀνὰ στόμα καὶ κατὰ ῥῖνας
Il,16,350,πρῆσε χανών θανάτου δὲ μέλαν νέφος ἀμφεκάλυψεν
Il,16,351,οὗτοι ἄρ’ ἡγεμόνες Δαναῶν ἕλον ἄνδρα ἕκαστος
Il,16,352,ὡς δὲ λύκοι ἄρνεσσιν ἐπέχραον ἢ ἐρίφοισι
Il,16,353,σίνται ὑπ’ ἐκ μήλων αἱρεύμενοι αἵ τ’ἐν ὄρεσσι
Il,16,354,ποιμένος ἀφραδίῃσι διέτμαγεν οἳ δὲ ἰδόντες
Il,16,355,αἶψα διαρπάζουσιν ἀνάλκιδα θυμὸν ἐχούσας
Il,16,356,ὣς Δαναοὶ Τρώεσσιν ἐπέχραον οἳ δὲ φόβοιο
Il,16,357,δυσκελάδου μνήσαντο λάθοντο δὲ θούριδος ἀλκῆς
Il,16,358,Αἴας δ’ὃ μέγας αἰὲν ἐφ’ Ἕκτορι χαλκοκορυστῇ
Il,16,359,ἵετ’ ἀκοντίσσαι ὃ δὲ ἰδρείῃ πολέμοιο
Il,16,360,ἀσπίδι ταυρείῃ κεκαλυμμένος εὐρέας ὤμους
Il,16,361,σκέπτετ’ ὀϊστῶν τε ῥοῖζον καὶ δοῦπον ἀκόντων
Il,16,362,ἦ μὲν δὴ γίγνωσκε μάχης ἑτεραλκέα νίκην
Il,16,363,ἀλλὰ καὶ ὧς ἀνέμιμνε σάω δ’ἐρίηρας ἑταίρους
Il,16,364,ὡς δ’ὅτ’ ἀπ’ Οὐλύμπου νέφος ἔρχεται οὐρανὸν εἴσω
Il,16,365,αἰθέρος ἐκ δίης ὅτε τε Ζεὺς λαίλαπα τείνῃ
Il,16,366,ὣς τῶν ἐκ νηῶν γένετο ἰαχή τε φόβος τε
Il,16,367,οὐδὲ κατὰ μοῖραν πέραον πάλιν Ἕκτορα δ’ἵπποι
Il,16,368,ἔκφερον ὠκύποδες σὺν τεύχεσι λεῖπε δὲ λαὸν
Il,16,369,Τρωϊκόν οὓς ἀέκοντας ὀρυκτὴ τάφρος ἔρυκε
Il,16,370,πολλοὶ δ’ἐν τάφρῳ ἐρυσάρματες ὠκέες ἵπποι
Il,16,371,ἄξαντ’ ἐν πρώτῳ ῥυμῷ λίπον ἅρματ’ ἀνάκτων
Il,16,372,Πάτροκλος δ’ἕπετο σφεδανὸν Δαναοῖσι κελεύων
Il,16,373,Τρωσὶ κακὰ φρονέων οἳ δὲ ἰαχῇ τε φόβῳ τε
Il,16,374,πάσας πλῆσαν ὁδούς ἐπεὶ ἂρ τμάγεν ὕψι δ’ἀέλλη
Il,16,375,σκίδναθ’ ὑπὸ νεφέων τανύοντο δὲ μώνυχες ἵπποι
Il,16,376,ἄψορρον προτὶ ἄστυ νεῶν ἄπο καὶ κλισιάων
Il,16,377,Πάτροκλος δ’ᾗ πλεῖστον ὀρινόμενον ἴδε λαόν
Il,16,378,τῇ ῥ’ἔχ’ ὁμοκλήσας ὑπὸ δ’ἄξοσι φῶτες ἔπιπτον
Il,16,379,πρηνέες ἐξ ὀχέων δίφροι δ’ἀνακυμβαλίαζον
Il,16,380,ἀντικρὺ δ’ἄρα τάφρον ὑπέρθορον ὠκέες ἵπποι
Il,16,381,ἄμβροτοι οὓς Πηλῆϊ θεοὶ δόσαν ἀγλαὰ δῶρα
Il,16,382,πρόσσω ἱέμενοι ἐπὶ δ’Ἕκτορι κέκλετο θυμός
Il,16,383,ἵετο γὰρ βαλέειν τὸν δ’ἔκφερον ὠκέες ἵπποι
Il,16,384,ὡς δ’ὑπὸ λαίλαπι πᾶσα κελαινὴ βέβριθε χθὼν
Il,16,385,ἤματ’ ὀπωρινῷ ὅτε λαβρότατον χέει ὕδωρ
Il,16,386,Ζεύς ὅτε δή ῥ’ἄνδρεσσι κοτεσσάμενος χαλεπήνῃ
Il,16,387,οἳ βίῃ εἰν ἀγορῇ σκολιὰς κρίνωσι θέμιστας
Il,16,388,ἐκ δὲ δίκην ἐλάσωσι θεῶν ὄπιν οὐκ ἀλέγοντες
Il,16,389,τῶν δέ τε πάντες μὲν ποταμοὶ πλήθουσι ῥέοντες
Il,16,390,πολλὰς δὲ κλιτῦς τότ’ ἀποτμήγουσι χαράδραι
Il,16,391,ἐς δ’ἅλα πορφυρέην μεγάλα στενάχουσι ῥέουσαι
Il,16,392,ἐξ ὀρέων ἐπικάρ μινύθει δέ τε ἔργ’ ἀνθρώπων
Il,16,393,ὣς ἵπποι Τρῳαὶ μεγάλα στενάχοντο θέουσαι
Il,16,394,Πάτροκλος δ’ἐπεὶ οὖν πρώτας ἐπέκερσε φάλαγγας
Il,16,395,ἂψ ἐπὶ νῆας ἔεργε παλιμπετές οὐδὲ πόληος
Il,16,396,εἴα ἱεμένους ἐπιβαινέμεν ἀλλὰ μεσηγὺ
Il,16,397,νηῶν καὶ ποταμοῦ καὶ τείχεος ὑψηλοῖο
Il,16,398,κτεῖνε μεταΐσσων πολέων δ’ἀπετίνυτο ποινήν
Il,16,399,ἔνθ’ ἤτοι Πρόνοον πρῶτον βάλε δουρὶ φαεινῷ
Il,16,400,στέρνον γυμνωθέντα παρ’ ἀσπίδα λῦσε δὲ γυῖα
Il,16,401,δούπησεν δὲ πεσών ὃ δὲ Θέστορα Ἤνοπος υἱὸν
Il,16,402,δεύτερον ὁρμηθείς ὃ μὲν εὐξέστῳ ἐνὶ δίφρῳ
Il,16,403,ἧστο ἀλείς ἐκ γὰρ πλήγη φρένας ἐκ δ’ἄρα χειρῶν
Il,16,404,ἡνία ἠΐχθησαν ὃ δ’ἔγχεϊ νύξε παραστὰς
Il,16,405,γναθμὸν δεξιτερόν διὰ δ’αὐτοῦ πεῖρεν ὀδόντων
Il,16,406,ἕλκε δὲ δουρὸς ἑλὼν ὑπὲρ ἄντυγος ὡς ὅτε τις φὼς
Il,16,407,πέτρῃ ἔπι προβλῆτι καθήμενος ἱερὸν ἰχθὺν
Il,16,408,ἐκ πόντοιο θύραζε λίνῳ καὶ ἤνοπι χαλκῷ
Il,16,409,ὣς ἕλκ’ ἐκ δίφροιο κεχηνότα δουρὶ φαεινῷ
Il,16,410,κὰδ δ’ἄρ’ ἐπὶ στόμ’ ἔωσε πεσόντα δέ μιν λίπε θυμός
Il,16,411,αὐτὰρ ἔπειτ’ Ἐρύλαον ἐπεσσύμενον βάλε πέτρῳ
Il,16,412,μέσσην κὰκ κεφαλήν ἣ δ’ἄνδιχα πᾶσα κεάσθη
Il,16,413,ἐν κόρυθι βριαρῇ ὃ δ’ἄρα πρηνὴς ἐπὶ γαίῃ
Il,16,414,κάππεσεν ἀμφὶ δέ μιν θάνατος χύτο θυμοραϊστής
Il,16,415,αὐτὰρ ἔπειτ’ Ἐρύμαντα καὶ Ἀμφοτερὸν καὶ Ἐπάλτην
Il,16,416,Τληπόλεμόν τε Δαμαστορίδην Ἐχίον τε Πύριν τε
Il,16,417,Ἰφέα τ’Εὔιππόν τε καὶ Ἀργεάδην Πολύμηλον
Il,16,418,πάντας ἐπασσυτέρους πέλασε χθονὶ πουλυβοτείρῃ
Il,16,419,Σαρπηδὼν δ’ὡς οὖν ἴδ’ ἀμιτροχίτωνας ἑταίρους
Il,16,420,χέρσ’ ὕπο Πατρόκλοιο Μενοιτιάδαο δαμέντας
Il,16,421,κέκλετ’ ἄρ’ ἀντιθέοισι καθαπτόμενος Λυκίοισιν
Il,16,422,αἰδὼς ὦ Λύκιοι πόσε φεύγετε; νῦν θοοὶ ἔστε
Il,16,423,ἀντήσω γὰρ ἐγὼ τοῦδ’ ἀνέρος ὄφρα δαείω
Il,16,424,ὅς τις ὅδε κρατέει καὶ δὴ κακὰ πολλὰ ἔοργε
Il,16,425,Τρῶας ἐπεὶ πολλῶν τε καὶ ἐσθλῶν γούνατ’ ἔλυσεν
Il,16,426,ἦ ῥα καὶ ἐξ ὀχέων σὺν τεύχεσιν ἆλτο χαμᾶζε
Il,16,427,Πάτροκλος δ’ἑτέρωθεν ἐπεὶ ἴδεν ἔκθορε δίφρου
Il,16,428,οἳ δ’ὥς τ’αἰγυπιοὶ γαμψώνυχες ἀγκυλοχεῖλαι
Il,16,429,πέτρῃ ἐφ’ ὑψηλῇ μεγάλα κλάζοντε μάχωνται
Il,16,430,ὣς οἳ κεκλήγοντες ἐπ’ ἀλλήλοισιν ὄρουσαν
Il,16,431,τοὺς δὲ ἰδὼν ἐλέησε Κρόνου πάϊς ἀγκυλομήτεω
Il,16,432,Ἥρην δὲ προσέειπε κασιγνήτην ἄλοχόν τε
Il,16,433,ὤ μοι ἐγών ὅ τέ μοι Σαρπηδόνα φίλτατον ἀνδρῶν
Il,16,434,μοῖρ’ ὑπὸ Πατρόκλοιο Μενοιτιάδαο δαμῆναι
Il,16,435,διχθὰ δέ μοι κραδίη μέμονε φρεσὶν ὁρμαίνοντι
Il,16,436,ἤ μιν ζωὸν ἐόντα μάχης ἄπο δακρυοέσσης
Il,16,437,θείω ἀναρπάξας Λυκίης ἐν πίονι δήμῳ
Il,16,438,ἦ ἤδη ὑπὸ χερσὶ Μενοιτιάδαο δαμάσσω
Il,16,439,τὸν δ’ἠμείβετ’ ἔπειτα βοῶπις πότνια Ἥρη
Il,16,440,αἰνότατε Κρονίδη ποῖον τὸν μῦθον ἔειπες
Il,16,441,ἄνδρα θνητὸν ἐόντα πάλαι πεπρωμένον αἴσῃ
Il,16,442,ἂψ ἐθέλεις θανάτοιο δυσηχέος ἐξαναλῦσαι;
Il,16,443,ἔρδ’ ἀτὰρ οὔ τοι πάντες ἐπαινέομεν θεοὶ ἄλλοι
Il,16,444,ἄλλο δέ τοι ἐρέω σὺ δ’ἐνὶ φρεσὶ βάλλεο σῇσιν
Il,16,445,αἴ κε ζὼν πέμψῃς Σαρπηδόνα ὃν δὲ δόμον δέ
Il,16,446,φράζεο μή τις ἔπειτα θεῶν ἐθέλῃσι καὶ ἄλλος
Il,16,447,πέμπειν ὃν φίλον υἱὸν ἀπὸ κρατερῆς ὑσμίνης
Il,16,448,πολλοὶ γὰρ περὶ ἄστυ μέγα Πριάμοιο μάχονται
Il,16,449,υἱέες ἀθανάτων τοῖσιν κότον αἰνὸν ἐνήσεις
Il,16,450,ἀλλ’ εἴ τοι φίλος ἐστί τεὸν δ’ὀλοφύρεται ἦτορ
Il,16,451,ἤτοι μέν μιν ἔασον ἐνὶ κρατερῇ ὑσμίνῃ
Il,16,452,χέρσ’ ὕπο Πατρόκλοιο Μενοιτιάδαο δαμῆναι
Il,16,453,αὐτὰρ ἐπὴν δὴ τόν γε λίπῃ ψυχή τε καὶ αἰών
Il,16,454,πέμπειν μιν θάνατόν τε φέρειν καὶ νήδυμον ὕπνον
Il,16,455,εἰς ὅ κε δὴ Λυκίης εὐρείης δῆμον ἵκωνται
Il,16,456,ἔνθά ἑ ταρχύσουσι κασίγνητοί τε ἔται τε
Il,16,457,τύμβῳ τε στήλῃ τε τὸ γὰρ γέρας ἐστὶ θανόντων
Il,16,458,ὣς ἔφατ’ οὐδ’ ἀπίθησε πατὴρ ἀνδρῶν τε θεῶν τε
Il,16,459,αἱματοέσσας δὲ ψιάδας κατέχευεν ἔραζε
Il,16,460,παῖδα φίλον τιμῶν τόν οἱ Πάτροκλος ἔμελλε
Il,16,461,φθίσειν ἐν Τροίῃ ἐριβώλακι τηλόθι πάτρης
Il,16,462,οἳ δ’ὅτε δὴ σχεδὸν ἦσαν ἐπ’ ἀλλήλοισιν ἰόντες
Il,16,463,ἔνθ’ ἤτοι Πάτροκλος ἀγακλειτὸν Θρασύμηλον
Il,16,464,ὅς ῥ’ἠῢς θεράπων Σαρπηδόνος ἦεν ἄνακτος
Il,16,465,τὸν βάλε νείαιραν κατὰ γαστέρα λῦσε δὲ γυῖα
Il,16,466,Σαρπηδὼν δ’αὐτοῦ μὲν ἀπήμβροτε δουρὶ φαεινῷ
Il,16,467,δεύτερον ὁρμηθείς ὃ δὲ Πήδασον οὔτασεν ἵππον
Il,16,468,ἔγχεϊ δεξιὸν ὦμον ὃ δ’ἔβραχε θυμὸν ἀΐσθων
Il,16,469,κὰδ δ’ἔπεσ’ ἐν κονίῃσι μακών ἀπὸ δ’ἔπτατο θυμός
Il,16,470,τὼ δὲ διαστήτην κρίκε δὲ ζυγόν ἡνία δέ σφι
Il,16,471,σύγχυτ’ ἐπεὶ δὴ κεῖτο παρήορος ἐν κονίῃσι
Il,16,472,τοῖο μὲν Αὐτομέδων δουρικλυτὸς εὕρετο τέκμωρ
Il,16,473,σπασσάμενος τανύηκες ἄορ παχέος παρὰ μηροῦ
Il,16,474,ἀΐξας ἀπέκοψε παρήορον οὐδ’ ἐμάτησε
Il,16,475,τὼ δ’ἰθυνθήτην ἐν δὲ ῥυτῆρσι τάνυσθεν
Il,16,476,τὼ δ’αὖτις συνίτην ἔριδος πέρι θυμοβόροιο
Il,16,477,ἔνθ’ αὖ Σαρπηδὼν μὲν ἀπήμβροτε δουρὶ φαεινῷ
Il,16,478,Πατρόκλου δ’ὑπὲρ ὦμον ἀριστερὸν ἤλυθ’ ἀκωκὴ
Il,16,479,ἔγχεος οὐδ’ ἔβαλ’ αὐτόν ὃ δ’ὕστερος ὄρνυτο χαλκῷ
Il,16,480,Πάτροκλος τοῦ δ’οὐχ ἅλιον βέλος ἔκφυγε χειρός
Il,16,481,ἀλλ’ ἔβαλ’ ἔνθ’ ἄρα τε φρένες ἔρχαται ἀμφ’ ἁδινὸν κῆρ
Il,16,482,ἤριπε δ’ὡς ὅτε τις δρῦς ἤριπεν ἢ ἀχερωῒς
Il,16,483,ἠὲ πίτυς βλωθρή τήν τ’οὔρεσι τέκτονες ἄνδρες
Il,16,484,ἐξέταμον πελέκεσσι νεήκεσι νήϊον εἶναι
Il,16,485,ὣς ὃ πρόσθ’ ἵππων καὶ δίφρου κεῖτο τανυσθεὶς
Il,16,486,βεβρυχὼς κόνιος δεδραγμένος αἱματοέσσης
Il,16,487,ἠΰτε ταῦρον ἔπεφνε λέων ἀγέληφι μετελθὼν
Il,16,488,αἴθωνα μεγάθυμον ἐν εἰλιπόδεσσι βόεσσι
Il,16,489,ὤλετό τε στενάχων ὑπὸ γαμφηλῇσι λέοντος
Il,16,490,ὣς ὑπὸ Πατρόκλῳ Λυκίων ἀγὸς ἀσπιστάων
Il,16,491,κτεινόμενος μενέαινε φίλον δ’ὀνόμηνεν ἑταῖρον
Il,16,492,Γλαῦκε πέπον πολεμιστὰ μετ’ ἀνδράσι νῦν σε μάλα χρὴ
Il,16,493,αἰχμητήν τ’ἔμεναι καὶ θαρσαλέον πολεμιστήν
Il,16,494,νῦν τοι ἐελδέσθω πόλεμος κακός εἰ θοός ἐσσι
Il,16,495,πρῶτα μὲν ὄτρυνον Λυκίων ἡγήτορας ἄνδρας
Il,16,496,πάντῃ ἐποιχόμενος Σαρπηδόνος ἀμφιμάχεσθαι
Il,16,497,αὐτὰρ ἔπειτα καὶ αὐτὸς ἐμεῦ πέρι μάρναο χαλκῷ
Il,16,498,σοὶ γὰρ ἐγὼ καὶ ἔπειτα κατηφείη καὶ ὄνειδος
Il,16,499,ἔσσομαι ἤματα πάντα διαμπερές εἴ κέ μ’Ἀχαιοὶ
Il,16,500,τεύχεα συλήσωσι νεῶν ἐν ἀγῶνι πεσόντα
Il,16,501,ἀλλ’ ἔχεο κρατερῶς ὄτρυνε δὲ λαὸν ἅπαντα
Il,16,502,ὣς ἄρα μιν εἰπόντα τέλος θανάτοιο κάλυψεν
Il,16,503,ὀφθαλμοὺς ῥῖνάς θ’ὃ δὲ λὰξ ἐν στήθεσι βαίνων
Il,16,504,ἐκ χροὸς ἕλκε δόρυ προτὶ δὲ φρένες αὐτῷ ἕποντο
Il,16,505,τοῖο δ’ἅμα ψυχήν τε καὶ ἔγχεος ἐξέρυσ’ αἰχμήν
Il,16,506,Μυρμιδόνες δ’αὐτοῦ σχέθον ἵππους φυσιόωντας
Il,16,507,ἱεμένους φοβέεσθαι ἐπεὶ λίπον ἅρματ’ ἀνάκτων
Il,16,508,Γλαύκῳ δ’αἰνὸν ἄχος γένετο φθογγῆς ἀΐοντι
Il,16,509,ὠρίνθη δέ οἱ ἦτορ ὅ τ’οὐ δύνατο προσαμῦναι
Il,16,510,χειρὶ δ’ἑλὼν ἐπίεζε βραχίονα τεῖρε γὰρ αὐτὸν
Il,16,511,ἕλκος ὃ δή μιν Τεῦκρος ἐπεσσύμενον βάλεν ἰῷ
Il,16,512,τείχεος ὑψηλοῖο ἀρὴν ἑτάροισιν ἀμύνων
Il,16,513,εὐχόμενος δ’ἄρα εἶπεν ἑκηβόλῳ Ἀπόλλωνι
Il,16,514,κλῦθι ἄναξ ὅς που Λυκίης ἐν πίονι δήμῳ
Il,16,515,εἲς ἢ ἐνὶ Τροίῃ δύνασαι δὲ σὺ πάντοσ’ ἀκούειν
Il,16,516,ἀνέρι κηδομένῳ ὡς νῦν ἐμὲ κῆδος ἱκάνει
Il,16,517,ἕλκος μὲν γὰρ ἔχω τόδε καρτερόν ἀμφὶ δέ μοι χεὶρ
Il,16,518,ὀξείῃς ὀδύνῃσιν ἐλήλαται οὐδέ μοι αἷμα
Il,16,519,τερσῆναι δύναται βαρύθει δέ μοι ὦμος ὑπ’ αὐτοῦ
Il,16,520,ἔγχος δ’οὐ δύναμαι σχεῖν ἔμπεδον οὐδὲ μάχεσθαι
Il,16,521,ἐλθὼν δυσμενέεσσιν ἀνὴρ δ’ὤριστος ὄλωλε
Il,16,522,Σαρπηδὼν Διὸς υἱός ὃ δ’οὐ οὗ παιδὸς ἀμύνει
Il,16,523,ἀλλὰ σύ πέρ μοι ἄναξ τόδε καρτερὸν ἕλκος ἄκεσσαι
Il,16,524,κοίμησον δ’ὀδύνας δὸς δὲ κράτος ὄφρ’ ἑτάροισι
Il,16,525,κεκλόμενος Λυκίοισιν ἐποτρύνω πολεμίζειν
Il,16,526,αὐτός τ’ἀμφὶ νέκυι κατατεθνηῶτι μάχωμαι
Il,16,527,ὣς ἔφατ’ εὐχόμενος τοῦ δ’ἔκλυε Φοῖβος Ἀπόλλων
Il,16,528,αὐτίκα παῦσ’ ὀδύνας ἀπὸ δ’ἕλκεος ἀργαλέοιο
Il,16,529,αἷμα μέλαν τέρσηνε μένος δέ οἱ ἔμβαλε θυμῷ
Il,16,530,Γλαῦκος δ’ἔγνω ᾗσιν ἐνὶ φρεσὶ γήθησέν τε
Il,16,531,ὅττί οἱ ὦκ’ ἤκουσε μέγας θεὸς εὐξαμένοιο
Il,16,532,πρῶτα μὲν ὄτρυνεν Λυκίων ἡγήτορας ἄνδρας
Il,16,533,πάντῃ ἐποιχόμενος Σαρπηδόνος ἀμφιμάχεσθαι
Il,16,534,αὐτὰρ ἔπειτα μετὰ Τρῶας κίε μακρὰ βιβάσθων
Il,16,535,Πουλυδάμαντ’ ἔπι Πανθοΐδην καὶ Ἀγήνορα δῖον
Il,16,536,βῆ δὲ μετ’ Αἰνείαν τε καὶ Ἕκτορα χαλκοκορυστήν
Il,16,537,ἀγχοῦ δ’ἱστάμενος ἔπεα πτερόεντα προσηύδα
Il,16,538,Ἕκτορ νῦν δὴ πάγχυ λελασμένος εἰς ἐπικούρων
Il,16,539,οἳ σέθεν εἵνεκα τῆλε φίλων καὶ πατρίδος αἴης
Il,16,540,θυμὸν ἀποφθινύθουσι σὺ δ’οὐκ ἐθέλεις ἐπαμύνειν
Il,16,541,κεῖται Σαρπηδὼν Λυκίων ἀγὸς ἀσπιστάων
Il,16,542,ὃς Λυκίην εἴρυτο δίκῃσί τε καὶ σθένεϊ ᾧ
Il,16,543,τὸν δ’ὑπὸ Πατρόκλῳ δάμασ’ ἔγχεϊ χάλκεος Ἄρης
Il,16,544,ἀλλὰ φίλοι πάρστητε νεμεσσήθητε δὲ θυμῷ
Il,16,545,μὴ ἀπὸ τεύχε’ ἕλωνται ἀεικίσσωσι δὲ νεκρὸν
